ID,Name,Pos,Price,Team,Pts,30,31,32,33,34,35,36,37,38
181309,van de Beek,MID,5.8,EVE,,0,5.024164247,2.31793449,3.352543855,2.795049133,2.987880271,4.478643658,4.736665624,2.945804966
132437,Adams,FWD,6.9,SOU,,0,4.595124583,3.840045924,7.565124487,4.095366264,4.597719571,4.358225469,4.185515561,4.371761382
134588,Pieters,DEF,4.6,BUR,,0,4.768382623,3.213080321,4.801310597,3.485349281,2.824296191,2.996434036,3.889687888,3.399929608
163914,Mac Allister,MID,5.6,BHA,,0,4.652567095,3.682888977,5.724551593,4.241910066,3.878343252,4.078838051,4.032404957,4.17463889
283021,Diaz,MID,5.6,LIV,,0,4.707557416,3.555833971,4.290231843,4.536995014,4.16983823,5.995914256,4.115028747,4.417830559
45074,Rudiger,DEF,5.5,CHE,,0,4.668906613,3.727852726,3.92964071,4.211441739,4.027315216,7.526691942,6.649652978,4.686979192
186737,Dias,DEF,6.3,MCI,,0,4.695750326,3.433744695,4.419343604,4.618868101,3.872368599,7.39686155,3.719010646,4.316086547
23379,Mee,DEF,5.1,BUR,,0,4.660079354,3.381386621,5.350569864,3.677859449,2.947537936,3.139683549,4.25659468,3.592392058
45081,B Silva,MID,7.3,MCI,,0,4.523039963,4.156499584,4.613376008,5.166960096,4.58846568,7.570840473,4.273586858,4.666972575
45084,Gross,MID,5.8,BHA,,0,4.551758724,3.64001827,5.358785795,4.16612477,3.823744919,4.012900395,3.968160088,4.102948374
23376,Lowton,DEF,4.6,BUR,,0,4.628821048,3.189203091,4.708598303,3.456717153,2.80622804,2.975560946,3.822414118,3.373149269
23173,de Gea,GK,5.2,MUN,,0,4.28378727,4.190059455,8.05336811,4.036374763,4.505098463,4.250033099,4.227526701,4.198101458
23404,Ward-Prowse,MID,6.8,SOU,,0,4.244282046,4.023514941,7.722741868,4.001191121,4.477943052,4.166218583,4.016816509,4.096901726
131352,Godfrey,DEF,4.5,EVE,,0,4.626313614,2.433954498,2.841951821,1.099628389,2.345683805,4.468034568,5.77760288,1.945853627
23378,Keane,DEF,4.7,EVE,,0,4.604563165,2.494279678,2.887044892,1.226909555,2.421268274,4.449283595,5.653687524,2.046942048
92422,Mina,DEF,5,EVE,,0,4.604563165,2.494279678,2.887044892,1.226909555,2.421268274,4.449283595,5.653687524,2.046942048
45008,Dunk,DEF,5,BHA,,0,4.50964064,2.696744843,4.090496709,3.761957942,3.557427501,3.214083974,3.196215504,3.623313821
24380,Pogba,MID,6.7,MUN,,0,4.21805738,3.903047468,6.349783493,3.630074887,4.280055024,3.723836435,3.707674341,3.78450606
115171,M Greenwood,MID,7.2,MUN,,0,4.21805738,3.903047468,6.349783493,3.630074887,4.280055024,3.723836435,3.707674341,3.78450606
28849,Alonso,DEF,5.5,CHE,,0,4.361833019,3.314046551,3.462707121,3.684205828,3.534420747,5.274165661,4.759877819,4.068351376
45068,Taylor,DEF,4.4,BUR,,0,4.395398996,2.847749868,4.467399264,3.132154414,2.482021368,2.65577763,3.600518497,3.030785161
255775,Lennon,MID,5,BUR,,0,4.454405151,2.565677333,3.590973902,2.203173489,1.844852088,1.745988774,2.19622811,1.789471402
45018,March,DEF,4.9,BHA,,0,4.381457059,2.856528989,3.72130096,3.752133744,3.55535942,3.303661431,3.28621152,3.636159465
139208,Webster,DEF,4.5,BHA,,0,4.405544589,2.619965629,3.961452815,3.672541488,3.465575438,3.134518876,3.109076741,3.53656371
139204,Saint-Maximin,MID,6.9,NEW,,0,3.93567111,4.603237327,8.014296451,4.589560669,3.932848462,3.404697004,4.218552699,4.228116712
57345,Wood,FWD,5.9,NEW,,0,3.956933213,4.410986032,7.644623133,4.191503416,3.621682613,3.109245083,3.671068155,3.62258633
226985,Mwepu,MID,5.5,BHA,,0,4.198739992,3.43050809,5.095780048,3.877285087,3.598802548,3.742110081,3.697438646,3.824248923
206669,Moder,MID,5,BHA,,0,4.187119986,3.424017253,5.52371272,3.872952109,3.600800147,3.734786389,3.679526916,3.820814015
23044,Stones,DEF,5.8,MCI,,0,4.262921954,3.195715232,4.122414781,4.106001601,3.289748464,5.032571622,3.052113838,3.462037391
272775,Sarmiento,MID,5.5,BHA,,0,4.183363939,3.427155904,5.485008593,3.872067402,3.602583296,3.735036471,3.68021711,3.820399412
23331,Welbeck,FWD,5.9,BHA,,0,4.192239531,3.399209563,4.966323802,3.855642959,3.473033098,3.764599534,3.72386516,3.802667401
156990,Lamptey,DEF,4.6,BHA,,0,4.33325616,2.725533897,3.835909162,3.675202255,3.481999123,3.193506567,3.166324109,3.553175669
131312,Gayle,FWD,6,NEW,,0,3.937225529,4.371117596,7.344999652,4.191815349,3.635133522,3.126377413,3.683814174,3.635915085
88556,Boly,DEF,4.5,WOL,,0.714947431,0.620853003,0.52801889,0,0.551346252,0.582385011,0.494672522,0.65022133,0.322075706
23226,Redmond,MID,6,SOU,,0,4.015696019,3.74104931,6.036256671,3.75347086,4.148698323,3.920455239,3.728701437,3.868193627
23325,Chamberlain,MID,5.6,LIV,,0,4.146182835,3.324832853,3.849870257,4.046997854,3.774077428,5.846538736,3.718852962,3.987562317
176631,Ziyech,MID,7.1,CHE,,0,4.078943265,3.695818248,3.840639855,3.950927476,3.763933773,5.645773547,5.497142728,4.172742838
184638,Thiago,MID,5.5,LIV,,0,4.139044991,3.312307201,3.840921943,4.039693757,3.76451512,5.934859031,3.708583345,3.980482957
230254,Duffy,DEF,4.6,BHA,,0,4.268769357,2.584390831,3.731901525,3.577475992,3.379304438,3.07134595,3.046526177,3.449311513
23360,Wilson,FWD,7.6,NEW,,0,3.883456485,4.241624517,6.488137404,4.145443248,3.798715741,3.391011348,4.257835935,4.191185873
23393,Azpilicueta,DEF,5.4,CHE,,0,4.195748836,2.978076166,3.106165082,3.297742701,3.187156227,4.992738406,4.474131054,3.617181438
23127,Lallana,MID,5.5,BHA,,0,4.048118201,3.339811158,4.970722757,3.755279849,3.501430513,3.628051085,3.579356872,3.706759884
180322,T Silva,DEF,5.4,CHE,,0,4.114727229,3.217642295,3.381931091,3.597925548,3.476836327,6.232305871,5.491913276,3.941790446
88507,S Armstrong,MID,5.7,SOU,,0,3.939729501,3.572407184,6.253605992,3.687654275,4.092835373,3.851378719,3.66661394,3.794603401
132429,Djenepo,MID,5.9,SOU,,0,3.93545529,3.571588089,6.195672277,3.684821579,4.087751653,3.847547898,3.664401581,3.791223486
23324,Walcott,MID,5.9,SOU,,0,3.9370796,3.556181707,6.170044288,3.687467448,4.088165791,3.849540895,3.666468249,3.793424902
184630,Gallagher,MID,6.2,CRY,,0,3.938866906,3.772227269,3.829445199,4.435247205,3.75581225,4.495917042,6.510235051,4.014075663
88550,Fabinho,MID,5.4,LIV,,0,4.018316432,3.234438709,3.737800371,3.927280676,3.657081822,6.179424981,3.598689783,3.881990591
241953,Elliott,MID,5.5,LIV,,0,4.006781486,3.228865565,3.726503739,3.912080101,3.650505643,5.646856565,3.596412053,3.859697072
192215,S Baptiste,MID,4.5,BRE,,0.66915228,0.639274264,0.698107168,0.686197391,0.683060998,0.656268873,0.703777436,0.67871193,0.716543762
88639,Jorginho,MID,5.5,CHE,,0,3.919257404,3.574802287,3.740689425,3.822793266,3.638931941,6.303674471,6.134062654,3.979252016
23192,Lingard,MID,6.4,MUN,,0,3.840712702,3.59475483,6.085240956,3.378920822,3.910569049,3.474843392,3.49396028,3.515273546
139797,Maupay,FWD,5.7,BHA,,0,3.932668685,3.09413414,5.011150454,3.583900959,3.170596567,3.489578362,3.43053318,3.529010044
257277,Saul,MID,6,CHE,,0,3.871653209,3.520799788,3.673617737,3.753188094,3.581844282,5.854142759,5.701595854,3.905533758
40951,McTominay,MID,5.5,MUN,,0,3.790283435,3.541439989,6.272092157,3.323387515,3.86286726,3.422396646,3.445441849,3.462515186
23364,King,FWD,5.5,WAT,,0,3.654037027,4.642285392,4.400396626,3.381677352,4.471518298,6.796750627,4.414492567,3.46923421
23135,Matip,DEF,5.7,LIV,,0,4.053896574,2.276800063,3.23308987,3.69949444,3.342586234,4.778612911,3.05122236,3.70443299
192758,Pukki,FWD,6.1,NOR,,0,3.638533555,4.281433619,3.718150664,4.184875741,3.705140357,7.134130529,3.718819992,3.982347168
274827,Mykolenko,DEF,4.5,EVE,,0,4.000139413,2.38256686,2.718185026,1.302686809,2.316461627,3.880985073,4.81646773,2.00174501
240869,Lukaku,FWD,10,CHE,,0,3.749705295,3.348109636,3.463399033,3.634686529,3.403692655,5.229647742,5.12398287,4.011615986
257179,Cucurella,MID,4.5,BHA,,0,3.707158108,3.100566592,5.537376787,3.475960966,3.268213877,3.355805103,3.272213811,3.43666429
183010,Fraser,MID,5.8,NEW,,0,3.549977144,3.994709722,5.56689605,3.969817141,3.526809233,3.18219873,3.751587226,3.759921847
139971,I Sarr,MID,6.2,WAT,,0,3.412326151,5.19496715,4.973888835,3.588258028,5.088459565,8.19793666,4.912922292,3.743814702
147612,Alzate,MID,5,BHA,,0,3.70478431,3.109405588,5.4423018,3.477716191,3.274129909,3.359671413,3.277957036,3.439119614
25871,Winks,MID,4.5,TOT,,0.666949678,0.414761326,0.227703188,0.240346198,0.232556026,0.241740193,0.216917895,0.227530622,0.239638149
77662,Dubravka,GK,4.7,NEW,,0,3.366158876,4.144384256,7.267201283,3.996891866,3.501564155,3.449791246,3.730302955,3.907390065
242910,Elyounoussi,MID,5.3,SOU,,0,3.543806615,3.411473711,5.224332028,3.356902278,3.705464986,3.483693455,3.3515607,3.430590698
88473,Guaita,GK,4.6,CRY,,0,3.555067487,3.407993299,3.578230908,3.744318971,3.479511201,3.861278711,6.430691436,3.476697789
23024,McCarthy,GK,4.7,SOU,,0,3.430981342,3.479429452,6.622302955,3.540349395,3.812654104,3.575210675,3.240418638,3.34033419
84632,Willock,MID,5.4,NEW,,0,3.364335491,3.858435582,6.079262034,3.868214728,3.417565976,3.046082359,3.664610371,3.673873396
23260,Walker,DEF,5.6,MCI,,0,3.608504697,2.729538426,3.555147307,3.536459448,2.923542888,4.713110388,2.74907497,3.126135115
69539,Hudson-Odoi,MID,5.5,CHE,,0,3.52105003,3.255320253,3.361277172,3.46571975,3.318211865,4.975108127,4.836955404,3.676822215
110898,Almiron,MID,5.5,NEW,,0,3.351081893,3.808037718,5.586876833,3.825340833,3.418994231,3.084210149,3.64576616,3.653576915
225295,Rashica,MID,5.4,NOR,,0,3.400231176,3.898870609,3.36150408,3.81261553,3.40181644,6.057205863,3.483715215,3.558211524
45042,Shelvey,MID,6,NEW,,0,3.298960969,3.765105104,5.926860844,3.709193433,3.352303859,3.033007492,3.565504213,3.554361378
23058,Barkley,MID,5.5,CHE,,0,3.476231976,3.169496792,3.277609634,3.376578093,3.231621814,5.134807143,4.988357263,3.574981499
23394,Loftus-Cheek,MID,5.5,CHE,,0,3.472023619,3.168440961,3.275366869,3.373332482,3.229979902,5.070659137,4.92719995,3.569697395
92389,Kovacic,MID,5.1,CHE,,0,3.460008751,3.153198032,3.2618708,3.360434211,3.215367908,5.16825318,5.020081707,3.55783234
293578,Chiquinho,MID,5,WOL,,0.625279054,0.412346815,0.350608501,0,0.321403042,0.327144745,0.263811942,0.353426664,0.294412144
242879,A Armstrong,FWD,6.1,SOU,,0,3.452058347,2.798384086,5.249806992,3.129360888,3.470802252,3.299165883,3.204049109,3.30777165
184926,Tella,MID,5,SOU,,0,3.318718877,3.290775407,5.424128416,3.199703349,3.511040188,3.29348514,3.194119058,3.233059978
88532,Fred,MID,5.1,MUN,,0,3.355851524,3.141846463,5.072933216,2.950309341,3.411458776,3.028759078,3.030737781,3.066948596
257274,Edouard,FWD,6,CRY,,0,3.375611902,3.308283728,3.280982788,3.778837643,3.272058866,3.790792076,4.568213219,3.467200405
131320,Holgate,DEF,4.5,EVE,,0,3.581195927,2.239213524,2.554746432,1.213733429,2.172077972,3.478473895,4.329117043,1.8669756
241033,Varane,DEF,5.4,MUN,,0,3.321045713,3.194780946,5.238087356,2.474932236,3.759633309,3.063342508,2.85877834,3.105571451
32986,Jesus,FWD,8.5,MCI,,0,3.364593869,3.130988147,3.389942736,3.9582523,3.513904922,5.332941057,3.203266145,3.484245694
177020,Veltman,DEF,4.3,BHA,,0,3.539161007,2.133508553,3.187356022,2.973386108,2.845136816,2.52888993,2.492484281,2.866658155
132974,Rodri,MID,5,MCI,,0,3.324262968,3.1403355,3.431469261,3.637015321,3.301097514,5.960727301,3.176982781,3.428778027
180321,Eze,MID,6,CRY,,0,3.293038627,3.199275401,3.123129408,3.551021959,3.196118299,3.591321974,4.36486516,3.324974251
164449,Joao Pedro,FWD,5.4,WAT,,0,3.108026076,3.877458745,3.693612211,2.902173231,3.74772965,5.416039842,3.704230775,2.96901996
23103,Schlupp,MID,5.6,CRY,,0,3.238793001,3.140380088,3.039212218,3.497718875,3.137897773,3.539285763,4.524527065,3.269931704
23236,Romeu,MID,4.5,SOU,,0,3.137910655,3.163251857,5.895748154,3.067291119,3.37654205,3.140167817,3.067555449,3.06916343
192741,Krul,GK,4.5,NOR,,0,3.135053713,3.476279623,2.884530656,3.317639011,2.95378621,5.672508258,3.178415473,2.898834905
182752,F Silva,FWD,5.7,WOL,,0.58624023,0.362914262,0.301401136,0,0.270050278,0.272319207,0.223578653,0.297888454,0.251870316
131369,El Ghazi,MID,5.8,EVE,,0,3.300804676,2.441532598,2.438850991,2.090072533,2.212044083,2.616875769,2.738418662,2.184107454
192747,McLean,MID,5,NOR,,0,3.085380661,3.460308549,3.017148684,3.397730724,3.065564815,5.835367812,3.15043345,3.186074359
23016,Townsend,MID,5.6,EVE,,0,3.297430866,2.31793449,2.303348944,1.97367844,2.090991536,2.548888856,2.670245148,2.062869161
230249,Olise,MID,5.5,CRY,,0,3.149787659,3.04471179,2.711215154,3.403700344,3.043740576,3.446849166,4.723168429,3.17837591
282728,Kalu,MID,5.5,WAT,,0,3.029574233,3.607541624,3.566423012,2.965746868,3.617958485,5.078437683,3.510034275,3.041825976
225321,Dennis,FWD,5.3,WAT,,0,2.984108499,3.852641754,3.638452618,2.717745867,3.701453571,5.854982282,3.650897892,2.79539128
242874,Kenny,DEF,4.4,EVE,,0,3.321956156,2.084055538,2.370375923,1.161630903,2.007281953,3.237170308,3.983776781,1.749207994
242864,Kucka,MID,5.5,WAT,,0,3.014064395,3.602864481,3.556718281,2.946210012,3.60851303,5.019394183,3.502439572,3.022187902
68289,Choudhury,MID,4.5,LEI,,0.596091769,0.271268312,0.064497054,0.053595232,0.06391578,0.060737167,0.055301656,0.053087316,0.064234143
90433,Bissouma,MID,4.5,BHA,,0,3.143605166,2.637121154,4.536278177,2.959000714,2.777550235,2.859828966,2.771316454,2.9274614
225311,Sema,MID,5.4,WAT,,0,2.984221259,3.570453002,3.531393587,2.920799428,3.583866294,5.264889448,3.472585446,2.998550692
283020,Guimaraes,MID,5,NEW,,0,2.929384956,3.393186469,5.807445554,3.378977886,2.989566357,2.653266653,3.212760511,3.211806954
274923,Patterson,DEF,4.5,EVE,,0,3.248815216,2.109412071,2.390733895,1.203236911,2.034644741,3.168278248,3.875652879,1.780928743
23059,Coleman,DEF,4.3,EVE,,0,3.279786967,1.902365586,2.17953899,1.012162932,1.811193175,3.199067104,3.97324933,1.573821961
23053,Cleverley,MID,5,WAT,,0,2.941472197,3.550594373,3.510551171,2.875896003,3.565029579,5.48443294,3.449242358,2.956667722
23188,Shaw,DEF,5.4,MUN,,0,3.029215496,2.862275709,4.074063402,2.26024814,3.376315682,2.729607081,2.58354929,2.772783163
28842,Sissoko,MID,4.5,WAT,,0,2.8646323,3.526371135,3.486967111,2.795359163,3.546475237,6.065095209,3.417845247,2.883996344
23326,Iwobi,MID,5.5,EVE,,0,3.177410892,1.99777153,1.948795665,1.661927926,1.764627249,2.218549426,2.329462012,1.739308771
225310,Louza,MID,5.5,WAT,,0,2.879231735,3.413623607,3.38136861,2.822889162,3.428942455,4.761000149,3.32648247,2.893720485
157062,Minamino,MID,5.4,LIV,,0,3.043523966,2.426848236,2.793250637,2.859823635,2.682605551,3.748972179,2.646985418,2.815262857
242869,Broja,FWD,5.1,SOU,,0,3.354551257,0.037032608,5.486503646,3.026978397,3.374957188,3.199357055,3.104109283,3.208078124
225294,Daka,FWD,7.1,LEI,,0.205238663,1.965065644,1.861774296,1.446112915,1.315891793,1.188948601,1.649502451,1.39187172,1.362704399
23121,J Henderson,MID,5.1,LIV,,0,2.983843005,2.377339633,2.736624445,2.799819669,2.626126106,3.749639153,2.590548875,2.757231156
242984,Tzolis,MID,5,NOR,,0,2.801373897,3.119302913,2.75400765,3.065283146,2.790299906,4.617619214,2.856244758,2.890354735
257281,Normann,MID,5,NOR,,0,2.757911879,3.145125029,2.695048356,3.08693159,2.739798494,5.056146268,2.818344909,2.890499122
92420,Gomes,MID,5,EVE,,0,2.983550341,1.710301059,1.630489342,1.382326971,1.473856712,1.967003303,2.072962921,1.448881771
32948,Wan-Bissaka,DEF,5.3,MUN,,0,2.752203771,2.63167344,3.685641875,2.093295459,3.074655744,2.526963156,2.389834205,2.560760695
23119,Firmino,FWD,7.3,LIV,,0,2.883564089,2.033664455,2.584327462,2.716715707,2.445958275,3.443731374,2.438045951,2.583139446
192730,Dowell,MID,5,NOR,,0,2.705563069,3.018851373,2.65703211,2.965705265,2.693659787,4.551186256,2.759762125,2.792303411
23118,Benteke,FWD,5.8,CRY,,0,2.74255029,2.68639473,2.66823958,3.014236977,2.662047681,3.022393339,3.735672498,2.804185283
231961,Guehi,DEF,4.7,CRY,,0,2.769846971,2.429091796,2.919029134,3.248818638,2.566726624,3.527019174,5.06846999,2.641623491
174861,Mitchell,DEF,4.7,CRY,,0,2.763083644,2.453815168,2.947615818,3.187954028,2.596352293,3.464620966,5.124163948,2.622519184
23076,Maguire,DEF,5.1,MUN,,0,2.705616609,2.568964643,3.87284516,2.009129978,3.036791838,2.455315746,2.316430028,2.492106958
230256,Lees-Melou,MID,5,NOR,,0,2.660288336,2.975600007,2.612373879,2.92281669,2.648615775,4.456181074,2.714085978,2.750790475
187804,Andersen,DEF,4.5,CRY,,0,2.706408315,2.374623316,2.853438486,3.157806428,2.510234703,3.428588888,4.906737829,2.577830196
23544,Kouyate,DEF,4.5,CRY,,0,2.695959738,2.397532907,2.906044544,3.118334921,2.525076052,3.372635014,4.711332489,2.574797596
144450,Gilmour,MID,4.5,NOR,,0,2.602096518,2.912027723,2.5478257,2.859594687,2.58701266,4.759160937,2.656280559,2.68420909
237976,Livramento,DEF,5,SOU,,0,2.596781323,2.493369554,4.915926078,2.69133274,3.347394975,2.846620932,1.870830123,2.415152894
35690,Milivojevic,MID,5.5,CRY,,0,2.669304023,2.570616647,1.92506581,2.830933211,2.577781808,2.871097492,4.294109868,2.677141474
46637,Walker-Peters,DEF,4.8,SOU,,0,2.58886809,2.48952212,5.217499709,2.694857754,3.394206648,2.857711399,1.82420076,2.397531155
23028,McArthur,MID,4.5,CRY,,0,2.650712972,2.549955971,1.849807029,2.816352998,2.557351066,2.857598961,4.425728663,2.658675447
45097,Riedewald,MID,5,CRY,,0,2.639087038,2.538771954,1.841693841,2.804000572,2.546134614,2.845065632,4.406317572,2.64701459
226790,Perraud,DEF,5,SOU,,0,2.500025085,2.413684893,4.53013795,2.5982088,3.208534427,2.739877921,1.823829222,2.332816787
225319,Konate,DEF,5.5,LIV,,0,2.714915423,1.524995784,1.798732788,1.607590164,1.623079689,1.524233463,1.299446153,1.546481824
45003,Bednarek,DEF,4.3,SOU,,0,2.460296594,2.350866249,5.152160517,2.553384133,3.252268588,2.719266659,1.700318126,2.267308347
23102,Kante,MID,5,CHE,,0,2.537619162,2.332902489,2.401097946,2.468200665,2.37670846,3.805164415,3.700121244,2.601634234
76982,Nketiah,FWD,6,ARS,,0.429708322,0.430409562,0.445935778,0.372512927,0.452018372,0.432972974,0.475475535,0.379346542,0.462816889
178201,Salisu,DEF,4.4,SOU,,0,2.431129229,2.37310729,5.164936474,2.566732904,3.280582973,2.72191742,1.675203571,2.244416817
256301,Lyanco,DEF,4.5,SOU,,0,2.431129229,2.37310729,5.164936474,2.566732904,3.280582973,2.72191742,1.675203571,2.244416817
92386,Targett,DEF,4.7,NEW,,0,2.127312841,3.767470067,6.001046834,3.490681916,2.052663616,1.491238188,2.928432566,3.253832952
23242,J Stephens,DEF,4.5,SOU,,0,2.39814203,2.347102648,4.839997952,2.530249826,3.199847822,2.674751522,1.686482039,2.223538216
242865,Sargent,FWD,5.5,NOR,,0,2.384347361,2.711669696,2.424118932,2.662930477,2.417867308,4.267524766,2.425029487,2.560282667
225305,Bachmann,GK,4.4,WAT,,0,2.324793803,2.933349761,3.120411577,2.352871103,3.228019561,5.120755153,2.850205279,2.509863689
242981,T Chalobah,DEF,5.1,CHE,,0,2.519961647,1.927845332,2.01377004,2.125595297,2.061755073,2.963340071,2.659687101,2.303804309
23517,Foster,GK,4.2,WAT,,0,2.287365604,2.940345063,3.13751942,2.318054063,3.250557968,5.354642955,2.853450386,2.490557431
35701,Ayew,FWD,5.7,CRY,,0,2.385516003,2.332998954,2.318050972,2.611833083,2.312758531,2.618695877,3.59925698,2.436807369
92351,Vydra,FWD,5.4,BUR,,0,2.393370801,2.282073222,2.365538067,2.133098749,2.065489023,2.064819223,2.09594829,2.110173418
91161,Schar,DEF,4.7,NEW,,0,1.962355957,3.595918787,5.644549897,3.292864518,1.912911523,1.340001397,2.765876618,3.059301645
92423,Burn,DEF,4.6,NEW,,0,1.982008845,3.524095415,5.367728052,3.202728135,1.884772574,1.336071587,2.635289398,2.906427313
278659,Trippier,DEF,4.7,NEW,,0,1.994664483,3.442687462,4.821042016,3.154147558,1.98251678,1.512268568,2.896861356,3.243287869
23120,Gomez,DEF,5,LIV,,0,2.431566167,1.248500855,1.307456099,0.799499138,0.962397428,0.58518697,0.581653311,0.677870315
137599,Joelinton,FWD,5.8,NEW,,0,2.12108573,2.313660855,3.515246321,2.059704691,1.858288896,1.629788299,1.867497492,1.823675943
23015,Tomkins,DEF,4.5,CRY,,0,2.212070043,1.946247779,2.330647233,2.535609065,2.057690468,2.750503759,3.696511242,2.101228492
45111,Christensen,DEF,5,CHE,,0,2.241851218,1.757682122,1.838290664,1.943044972,1.885149958,2.909230046,2.595521496,2.108576891
189201,Clyne,DEF,4.5,CRY,,0,2.192473206,1.93012206,2.311747372,2.501618559,2.041558504,2.714187714,3.641698653,2.080067673
242908,Dalot,DEF,5.1,MUN,,0,2.157170418,2.067075593,2.765910241,1.659276896,2.402005245,1.988453177,1.884485596,2.01381471
230255,Jach,DEF,4.5,CRY,,0,2.179150593,1.904373352,2.302182332,2.505088346,2.020290154,2.726912633,3.818681134,2.062701504
23018,J Ward,DEF,4.3,CRY,,0,2.176742255,1.900620771,2.300287383,2.503894927,2.017099025,2.726736111,3.837707249,2.059689275
178020,N Ferguson,DEF,4.5,CRY,,0,2.176742255,1.900620771,2.300287383,2.503894927,2.017099025,2.726736111,3.837707249,2.059689275
192718,Byram,DEF,4.5,NOR,,0,1.999362134,2.852911959,1.409349204,2.672833773,1.726471805,3.529357688,2.245616903,1.725862707
225479,Giannoulis,DEF,4.5,NOR,,0,1.994032421,2.82424894,1.331811119,2.648687071,1.725315042,3.467494353,2.234776212,1.721591434
192743,Hanley,DEF,4.3,NOR,,0,1.9875861,2.872152091,1.255142251,2.685017604,1.701832555,3.628688541,2.24400186,1.697904212
192734,Zimmermann,DEF,4.4,NOR,,0,1.967245307,2.842758721,1.262723733,2.657539354,1.68441614,3.611975394,2.221036929,1.680528
23177,Mata,MID,5,MUN,,0,2.083309497,1.957051048,2.56772364,1.837473996,2.1057507,1.873618493,1.846894841,1.901902179
23148,Zinchenko,DEF,5.5,MCI,,0,2.147983709,1.611897907,2.102339409,2.013116156,1.734350622,2.431173254,1.664546037,1.8723577
192749,J Sorensen,DEF,4.5,NOR,,0,1.94711268,2.813666161,1.249801122,2.630342314,1.667177963,3.596127925,2.198307019,1.663329614
23008,Matic,MID,5,MUN,,0,2.051369409,1.931745825,2.548060552,1.818275477,2.074734391,1.854739093,1.832673582,1.880829325
257279,Kral,MID,5,WHU,,0.343358974,0.369613347,0.354384283,0.372198907,0.340244454,0.358900749,0.361773542,0.346547795,0.350752771
249318,S Greenwood,FWD,5,LEE,,0.296683202,0.599979365,0.580685415,0,0.549836704,0.537014475,0.56523499,0.579918845,0.562045524
88518,Keita,MID,5.1,LIV,,0,2.065572745,1.616984716,1.857195165,1.808865784,1.70163439,1.839335579,1.683810502,1.776958743
134602,Jay Rodriguez,FWD,5.3,BUR,,0,2.037465771,1.629753458,1.721889881,1.467054435,1.379459148,1.384568074,1.434695802,1.411903506
187802,Telles,DEF,5.1,MUN,,0,1.943913039,1.868240363,2.357886701,1.52128548,2.149575709,1.798292364,1.703976887,1.820925871
203020,Kabak,DEF,4.3,NOR,,0,1.830960931,2.642265044,1.18107709,2.473789258,1.576819328,3.187189373,2.061038497,1.589603864
192745,Aarons,DEF,4.2,NOR,,0,1.819709003,2.706572475,1.114823416,2.522301264,1.544185685,3.444610874,2.070745075,1.558779996
219749,Elanga,MID,4.5,MUN,,0,1.931144626,1.807769276,2.500493222,1.691115173,1.952214741,1.725515766,1.698265326,1.753405741
192733,Gibson,DEF,4.2,NOR,,0,1.774642353,2.632196441,1.071395956,2.453024754,1.500319664,3.334590929,2.020306341,1.506944903
34400,T Davies,MID,5,EVE,,0,1.895046711,1.500674046,1.556927728,1.309625199,1.397801769,1.921104891,2.027273922,1.375935396
242870,A Gordon,MID,4.5,EVE,,0,1.877325642,1.462019779,1.517840009,1.272568301,1.359603613,1.903664102,2.010454333,1.33829869
139838,Krafth,DEF,4.5,NEW,,0,1.6235606,2.548588857,2.814360516,2.031129953,1.281888279,0.980993908,1.353652461,1.459320152
259613,Gelhardt,FWD,4,LEE,,0.24314126,0.602180317,0.582815589,0,0.551853713,0.538984448,0.567308486,0.582046206,0.56410732
150363,B Williams,DEF,4.2,NOR,,0,1.481238171,2.259426265,0.036708798,2.102620992,1.224961721,2.733515208,1.700274884,1.251121487
192204,Roerslev,DEF,4.4,BRE,,0.265099921,0.23783332,0.300978666,0.292476587,0.271066382,0.240855665,0.309096063,0.293151311,0.312245288
45114,Dummett,DEF,4.5,NEW,,0,1.31432994,2.05303258,2.117783811,1.749855139,1.185610021,0.924910429,1.365474054,1.472635393
23466,F Fernandez,DEF,4.4,NEW,,0,1.235375683,1.975060194,2.086627235,1.697329195,1.142552927,0.880710392,1.304674226,1.407338955
221680,Chukwuemeka,MID,4.5,AVL,,0.243361072,0.197981484,0.121747526,0,0.119858846,0.128627199,0.102049194,0.105072083,0.114481351
45072,Lascelles,DEF,4.3,NEW,,0,1.216579011,1.95362165,2.078734378,1.67262692,1.122325032,0.860458473,1.276786844,1.377550692
225296,Sessegnon,DEF,4.6,TOT,,0,1.14313599,1.489986216,1.830581857,1.661254865,1.74400628,0.993015378,2.612570246,1.841338298
225298,Ngakia,DEF,4.5,WAT,,0,0.920425535,2.621534032,2.904281248,0.988400244,3.081908636,4.399409813,2.476951052,1.567012847
176630,Werner,FWD,8.3,CHE,,0,1.190456182,1.081120028,1.110332526,1.158253694,1.096677448,1.296740097,1.27513122,1.263702726
23171,Bailly,DEF,5,MUN,,0,1.164302168,1.135467057,1.42079628,0.928629879,1.296041618,1.104334468,1.048704357,1.11417648
23117,Milner,MID,5,LIV,,0,1.199667873,0.920015344,1.035661647,0.894696083,0.853508655,0.817924075,0.845313773,0.885960638
187324,I Diallo,MID,4.3,SOU,,0,1.059844803,1.678779209,1.300926831,1.049606821,1.0997136,1.061952792,1.042412177,1.048028257
225299,Sierralta,DEF,4.5,WAT,,0,0.856256098,2.596933569,2.883836134,0.924378266,3.065411092,4.456237196,2.448160409,1.514450934
