ID,Name,Pos,Price,Team,Pts,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
23000,Zouma,DEF,5.5,WHU,,2.868493409,1.448433115,4.236458159,0.758045879,3.967019873,3.819724589,0,3.468779553,0,3.661569556,3.196389659,3.94906763,0.137671803,3.086605785,5.791332821,2.129730516,3.025336166
23544,Kouyate,DEF,4.5,CRY,,0,0,0,2.422660165,4.160926903,2.889706234,2.332680959,0,2.380556744,2.194750492,0,2.148036338,2.594110673,2.132909013,2.783090333,2.002553978,2.035543787
176643,Struijk,DEF,4.2,LEE,,0,4.082699619,0,2.020560048,0,0,0,1.67613311,0,0,0,0,0,0,0,0,0
45068,Taylor,DEF,4.5,BUR,,0,0,1.983478372,0,4.082185454,2.222606134,0,4.84239473,2.609840978,0,2.521920399,0,2.817041231,4.366675789,2.475545586,3.658813269,2.858920909
274827,Mykolenko,DEF,4.5,EVE,,1.265759428,0.8481878,2.098819885,2.825396441,0,0,0,4.866428421,1.993545942,0,0,3.001459318,2.649462649,0,4.333446303,3.068148474,0
234799,Ajer,DEF,4.5,BRE,,2.677402181,2.711430808,0,2.418159739,0,2.535031272,2.218601168,2.541663091,0,0,1.99859441,2.971010751,0,0,2.305256534,0,2.255224806
186817,Coufal,DEF,4.9,WHU,,1.840294501,1.075365653,4.270286336,1.166310659,4.282432737,4.102842411,0,1.589900327,0,3.87761351,1.44411452,4.322274463,0.914839395,1.415896355,5.395114325,0.95292471,1.349133629
23059,Coleman,DEF,4.4,EVE,,2.105560604,1.925615547,0,1.825488507,0,0,0,3.045743934,0,0,0,1.927662461,2.060955041,0,2.722336205,1.972978512,0
225319,Konate,DEF,5.5,LIV,,1.899861608,1.651205834,1.684614847,1.7412644,2.112808383,0,1.720447116,4.907816279,0,1.987002953,0,1.538634593,1.886928909,1.731574557,4.4708107,4.166035856,1.926621468
88464,Doherty,DEF,5,TOT,,4.381017468,0,2.609728152,6.510078072,0,1.915366812,2.63262632,1.426913537,0,2.880943016,1.832424182,2.607588135,2.264954905,2.284918456,3.294827351,7.091708078,2.51520198
92422,Mina,DEF,5,EVE,,2.012083222,1.305124598,1.236748364,1.360731273,1.102340754,0,0,5.769987612,1.183145645,0.872355184,1.061656265,3.594780068,3.497578462,0.974606256,5.139182707,3.676122975,0.814602369
192195,Henry,DEF,4.7,BRE,,2.112660102,3.625167792,0,3.394704043,0.249617722,3.557466633,3.15034825,3.580962427,0,0,2.862574711,4.6913424,2.613872519,0,3.252518101,2.597254024,3.222487176
178201,Salisu,DEF,4.4,SOU,,2.315554104,0,0,0,2.70624978,3.14343507,4.812552283,2.831756809,2.372362822,2.036154441,0,2.20874723,2.169753478,2.817284041,2.299227791,0,0
182119,Castagne,DEF,4.9,LEI,,2.653715142,3.356397602,0,2.944632651,2.903449696,0,3.275400351,0.490292228,0,0,3.398413215,5.580260136,5.082785142,4.335571826,4.442444154,5.76711309,3.254920637
225299,Sierralta,DEF,4.5,WAT,,3.262071324,3.151037795,0,0.83899464,3.315597851,0,0,3.007575932,0.82136178,0,0.736802457,0.884922066,0,0.920138567,0.623830255,0.620989207,0
46637,Walker-Peters,DEF,4.8,SOU,,2.644682143,0,0,0,3.10237704,3.621840199,5.332697012,3.280142158,2.721569389,2.351931012,0.423816294,2.531630426,2.460196549,3.21700585,2.625105719,0,0
23018,J Ward,DEF,4.5,CRY,,2.15709345,0,2.393136211,2.166218777,3.6037955,2.740380612,2.207059282,0,2.230543307,2.055448791,0,1.993190092,2.433187028,1.983233271,2.609388246,0,0
88556,Boly,DEF,4.5,WOL,,0,0,0,0,2.122673217,0,2.565116114,3.663511244,2.437855862,2.353487937,2.215885318,0,2.222395967,2.490031295,2.346657738,2.86290757,0
262617,M Sarr,DEF,5,CHE,,3.356794137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45111,Christensen,DEF,5,CHE,,0,0,0,0,2.692690487,0,2.616804466,2.983768153,0,2.934927405,2.392632366,2.678982503,4.238098899,3.824717813,4.442011904,0,2.901039493
92386,Targett,DEF,4.7,AVL,,2.599026368,2.130560833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241952,Romero,DEF,4.8,TOT,,3.342851259,0,2.785343662,5.307442949,0,0.267458301,2.766536446,0,0,3.616903217,0.254710128,2.771023383,2.348473162,2.360966184,3.528625228,5.635986725,2.610580988
92428,Soyuncu,DEF,4.6,LEI,,2.012308851,3.16650548,0,2.684826319,2.533856939,0,2.894251497,1.866369206,0,0,2.824734081,4.836035822,3.666083515,3.752619118,4.009023971,5.006498655,2.707439607
182753,Marcal,DEF,4.6,WOL,,2.669365444,2.033362739,0,0,1.535524427,0,1.952338375,2.765308268,1.978084801,1.998400284,1.937279854,0,1.998856724,2.239572006,2.11061965,2.574942598,0
