ID,Name,Pos,Price,Team,Pts,26,27,28,29,30,31,32,33,34,35,36,37,38
139989,Tierney,DEF,5.3,ARS,,7.551024705,0,5.445741554,3.364236895,2.90666694,3.207805403,3.640413564,2.975181955,5.311237881,2.767427564,3.647352303,5.464896348,3.726614129
185291,E Mendy,GK,6,CHE,,4.50645183,0,8.987979846,4.736520985,0,4.80215637,4.437382305,4.441331761,4.582175459,8.896943115,9.149388967,4.1721923,4.77414084
88539,Saiss,DEF,4.9,WOL,,5.790460611,2.724458258,3.916496354,3.081864121,3.797179461,3.613825158,3.35063567,0,3.52045309,3.68028151,0.27217762,7.994939853,0
132437,Adams,FWD,6.6,SOU,,4.040469921,4.307231817,3.38795575,4.25994602,3.655729326,3.699797985,3.426229787,3.691384762,3.218614439,3.790799969,3.461335427,7.286334904,3.538069116
192735,Buendia,MID,6.3,AVL,,4.490341982,3.457663465,4.060877817,3.542786679,3.879329397,3.539587659,3.858651007,3.517596275,3.647356741,4.474382853,8.140393509,7.822157722,2.932730628
160700,Soucek,MID,6,WHU,,4.725281805,4.495400488,3.692719478,4.560312976,0,4.676164297,4.229127675,4.917857134,3.672385514,4.435472957,8.3835011,3.772943514,4.019899763
131333,McGinn,MID,5.6,AVL,,4.326555217,3.553407054,4.02810216,3.586397363,3.882401942,3.625456532,3.851689015,3.582384305,3.643020623,4.333870077,7.899596622,7.637107712,3.123999357
161009,Brownhill,MID,5,BUR,,5.651772132,5.692456167,2.604389562,2.643163212,2.856077161,2.485398359,2.778560094,2.569274109,2.855749502,2.733758682,5.350821458,5.327141152,2.936915887
192988,R Sanchez,GK,4.7,BHA,,4.660565063,4.35120148,4.20989422,4.108196614,0,4.678570987,4.077760124,3.940424753,4.433093036,4.306117334,8.102899386,8.301598292,4.328704674
23433,Pickford,GK,5,EVE,,3.727898634,3.601455872,3.47249798,8.149571127,0,3.625884935,3.685924757,7.903880629,3.616413609,3.761228025,7.419261356,8.046802397,3.612023742
131338,Grealish,MID,7.5,MCI,,4.328102413,4.251629079,4.510311002,4.183116588,0,4.507680839,4.034323117,4.062336793,5.23033166,4.479185914,8.715965606,4.106650102,4.648032329
28849,Alonso,DEF,5.6,CHE,,4.297879024,0,7.96538447,5.353316776,0,5.165473274,4.175105717,4.306607952,4.74624596,7.861769456,8.395781582,3.397055073,5.493856242
186737,Dias,DEF,6.2,MCI,,4.347460785,4.320551006,4.301072814,4.38048876,0,4.70394701,3.508737441,4.436484382,5.381255738,4.288628547,8.975435526,4.018574099,4.802330664
23160,Gundogan,MID,7.5,MCI,,4.396191549,4.160660467,4.425269046,4.088473334,0,4.420644331,3.942379535,3.961994338,5.158325339,4.397699751,8.77836863,4.014702273,4.560470114
45081,B Silva,MID,7.3,MCI,,4.340780797,4.130062879,4.356930383,4.076651953,0,4.35133828,3.944676607,3.980774038,4.974791087,4.313475278,8.593106895,4.002014715,4.486195563
23173,de Gea,GK,5.2,MUN,,4.160135264,4.461322528,4.059318354,4.092001617,0,4.251394109,4.122425104,4.598252112,4.058093416,4.503151931,8.198675374,4.190440808,4.218365066
184648,B Traore,MID,5.9,AVL,,4.255711038,3.36638563,3.816096783,3.397639608,3.678064998,3.43464303,3.64896854,3.393837763,3.451282696,4.105771652,7.483828379,7.235154675,2.959578338
189709,Benrahma,MID,6.1,WHU,,4.611434875,4.254160252,3.394119721,4.268532023,0,4.395140153,3.922617381,4.658940854,3.311867926,4.138866831,8.076646464,3.404673358,3.683158329
132424,Trossard,MID,6.7,BHA,,4.796486076,4.062283316,3.839983078,3.596252852,0,4.574012474,3.595778894,3.577365569,4.161520242,3.670817244,7.149959532,8.013003264,4.075667828
23337,Xhaka,MID,4.9,ARS,,6.475105984,0,5.695844048,3.201011997,2.918435976,2.968664067,3.160198979,2.941364679,5.82828719,2.896911997,3.290929415,5.8341907,3.243638903
226791,Trincao,MID,5.9,WOL,,7.116699637,3.050158275,2.962781232,1.544060856,3.003157045,2.824842951,2.658092078,1.457367001,2.732160647,2.751678409,1.413644953,6.611906507,1.394501107
186002,J Ramsey,MID,4.5,AVL,,4.1075593,3.309241304,3.815088168,3.364113684,3.6623396,3.381155184,3.501214463,3.225745465,3.30857113,3.996715637,7.258896328,6.994833405,2.752068108
192208,Raya,GK,4.6,BRE,,3.345318942,3.87415604,3.772312482,4.045831909,3.371891666,3.302762848,3.644517494,3.607705813,3.434407143,3.218622435,3.768832453,3.493559419,3.755584171
77347,Laporte,DEF,6,MCI,,4.162952646,4.121863361,4.125301352,4.164766307,0,4.494517786,3.361304141,4.196777872,5.665184632,4.126010166,9.097816009,3.836177525,4.584833286
45074,Rudiger,DEF,5.5,CHE,,4.079016627,0,7.992003816,4.884702906,0,4.726852781,3.8836503,3.943885805,4.351475243,7.878932331,8.382488922,3.052978672,4.940428113
184630,Gallagher,MID,6.2,CRY,,3.810098467,4.174620732,3.40244466,3.118542687,3.589636018,3.728558211,3.49545443,3.510712875,4.129032464,3.469452926,4.251460167,3.419919466,3.724125434
182529,Havertz,MID,7.7,CHE,,3.595779537,0,8.276892953,4.822276069,0,4.703398382,4.113171879,4.409707247,4.536704272,8.545650556,8.946466846,3.911517349,5.174927329
137792,Douglas Luiz,MID,5,AVL,,3.892399299,3.336521223,3.708468953,3.339488381,3.590909293,3.398877414,3.494169423,3.2813481,3.306553523,3.87258306,7.153071973,6.940559482,2.92576312
88496,Coady,DEF,4.9,WOL,,5.287916496,2.525775019,3.592034955,2.853450745,3.374873107,3.29606877,3.105119118,0,3.239306895,3.417320357,0.12043481,7.459516927,0
23397,Schmeichel,GK,5,LEI,,3.553226726,3.651822318,3.662240169,3.235717858,3.839680151,3.109922636,3.819987845,6.813998469,3.593640803,3.09103069,6.859000411,7.46593763,3.678259615
148332,R James,DEF,5.8,CHE,,3.493597569,0,8.020425363,5.068553012,0,4.897632131,4.003133298,4.132557,4.520658245,8.464560503,9.011854517,3.372407515,5.208551405
24083,Chilwell,DEF,6.4,CHE,,3.493597569,0,8.020425363,5.068553012,0,4.897632131,4.003133298,4.132557,4.520658245,8.464560503,9.011854517,3.372407515,5.208551405
23194,Rashford,MID,8.6,MUN,,4.133198633,4.859992035,2.609971794,4.097482055,0,4.441953829,3.857372635,4.917193617,3.605060314,4.404285589,6.653940267,3.520101577,3.788647285
23448,Fabianski,GK,5.1,WHU,,4.146073044,4.225161852,3.589677151,3.979950498,0,4.072909135,3.950165229,4.313058033,3.631549552,3.893952896,7.351111905,3.633525467,3.899091218
176641,B White,DEF,4.8,ARS,,6.803172757,0,4.878944846,2.975691173,2.600715588,2.88596278,3.287268735,2.659062445,4.7188932,2.468431918,3.220476488,4.881680117,3.330237984
132434,Pulisic,MID,7.7,CHE,,3.501423634,0,7.991137757,4.864697993,0,4.743335003,4.136666663,4.438048616,4.572551282,8.360427103,8.76345339,3.929564663,5.223028252
132425,Fornals,MID,6.1,WHU,,4.406606939,4.073324803,3.24735859,4.06736932,0,4.182581297,3.742742829,4.422776965,3.187946952,3.946483055,7.678584148,3.282694648,3.529449481
77665,Lucas Moura,MID,6.4,TOT,,5.820178157,3.350259413,3.60655076,3.026431978,0,3.689650444,3.130226637,3.388233441,7.139988316,3.598241691,6.017953072,6.570553926,3.493740598
23287,Tarkowski,DEF,5,BUR,,5.022524611,5.575465913,2.321669471,2.690117925,3.167884714,0,3.159101816,2.25498852,3.459672172,2.851657757,5.42184789,5.107354164,3.554891616
24079,Gudmundsson,MID,5.4,BUR,,5.428675864,4.568945081,1.498557486,2.713847237,2.962530501,2.475820155,2.893966026,2.62933079,2.931690531,2.849482583,5.578094226,5.561737219,3.05815645
185167,Semedo,DEF,4.8,WOL,,5.19418656,2.448969551,3.452957106,2.755667535,3.325821853,3.188351157,2.988250563,0,3.129533146,3.259321397,1.908778113,7.596158987,0
45042,Shelvey,MID,6,NEW,,2.999270124,3.069690586,3.219475056,5.671131168,3.344486588,2.849840235,3.271560561,3.324136841,2.934454455,2.698776305,2.35736698,5.940359352,2.946010505
24092,Hojbjerg,MID,5.1,TOT,,5.799668926,3.258395766,3.495069251,3.023957863,0,3.562478487,3.12572891,3.375137522,6.105025805,3.454355825,5.790252315,6.240211621,3.380827415
202398,Sanson,MID,5,AVL,,3.891371968,3.135070709,3.614294053,3.187055069,3.469584884,3.203199648,3.316940017,3.055969388,3.134435808,3.786362182,6.876849153,6.626684278,2.607222418
192212,Canos,MID,5.4,BRE,,3.095321909,3.766555238,3.519307081,3.877377179,3.230035308,2.783535524,3.547864354,3.470944924,3.444075501,3.064669052,3.626207615,3.24701403,3.828752736
91483,Digne,DEF,5.3,AVL,,4.120892961,3.042330839,3.724714294,2.803660993,3.297464842,3.309242229,3.127316612,2.260537076,2.767760649,4.408246215,7.392989428,6.631681172,0
139802,Mount,MID,7.2,CHE,,2.924953094,0,8.189370506,4.815571559,0,4.704539611,4.140239389,4.413092506,4.546981403,8.918349047,9.346285554,3.948115873,5.139802742
228177,Sancho,MID,7.9,MUN,,4.041709009,4.57902408,2.393408309,3.982834577,0,4.275696594,3.774334198,4.699488187,3.551692012,4.258900718,6.657681626,3.502401751,3.721424
257274,Edouard,FWD,6,CRY,,5.466315175,3.272674276,2.583568035,2.386808719,2.79430726,2.930336422,2.80158846,2.750125691,3.317738165,2.723922515,3.396542888,2.678578636,2.962182294
137600,Trezeguet,MID,5.5,AVL,,3.687536178,3.160914843,3.513286376,3.163725835,3.401914067,3.219989129,3.31026577,3.108645569,3.132524391,3.668762899,6.776594501,6.575266877,2.771775587
181873,Cash,DEF,4.9,AVL,,4.062862779,2.994019833,3.667827081,2.742582884,3.242535559,3.262100547,3.069272046,2.205948469,2.697822002,4.339301517,7.409473158,6.632388311,0
186746,Lookman,MID,6,LEI,,3.116994605,3.384739859,3.773185887,3.010356651,3.576694864,3.054580027,3.627129991,6.099717827,3.604212736,3.111466598,5.983122137,6.847291811,3.661007066
91130,Moutinho,MID,5.5,WOL,,5.571613557,2.748033006,2.805412946,2.583506911,2.849558826,2.760038538,2.62949856,2.438451636,2.674560629,2.735308699,2.36529635,6.403919627,2.333265061
23379,Mee,DEF,4.9,BUR,,4.830860636,5.328789778,2.172292593,2.576956495,3.01212171,0,3.012969926,2.098351233,3.315598617,2.710777605,5.158611125,4.84729965,3.384126463
23134,Ings,FWD,7.8,AVL,,3.869030126,2.916451468,3.490580256,3.069685669,3.348816462,2.965196914,3.358017598,3.080086422,3.208980824,3.867362453,8.384137047,8.087055067,2.516305902
192199,Fosu,MID,5.5,BRE,,3.050068665,3.656422044,3.364951507,3.707316777,3.088367093,2.661450633,3.392256269,3.318710498,3.293019558,2.930253743,3.467163421,3.104601134,3.660824984
23119,Firmino,FWD,7.4,LIV,,9.478450853,0,2.94952438,2.419854832,0,2.903183002,1.778958036,2.252792124,2.610586367,2.362859933,4.723903446,4.908973964,2.41382052
106466,Kilman,DEF,4.9,WOL,,4.786343592,2.294699411,3.331567689,2.589640377,3.110098606,3.039360735,2.83743894,0,2.967697894,3.163054064,0.477194528,6.625407665,0
84632,Willock,MID,5.2,NEW,,2.600985594,2.831428785,3.07459579,5.48357854,3.189921138,2.736202834,3.123614291,3.206688359,3.126316051,2.781634142,2.379123885,5.915948294,3.047715628
134708,Konsa,DEF,4.8,AVL,,3.862215533,2.909856597,3.502949765,2.67168656,3.10976027,3.158687282,2.947970336,2.149552939,2.626585752,4.120052665,7.230835522,6.495102526,0
184638,Thiago,MID,5.5,LIV,,7.178564371,0,3.603763971,3.28413262,0,3.890455176,2.885742124,3.335009931,3.699943128,3.463060306,6.556192317,6.188462558,3.625032947
192758,Pukki,FWD,5.9,NOR,,3.332250489,3.4393446,3.980219552,3.648327286,0,3.256281931,4.256531704,3.362097445,4.119597756,6.929094702,3.900576037,7.084014088,3.66740852
23236,Romeu,MID,4.5,SOU,,3.328727762,3.392850389,2.905732093,3.341651336,3.049647638,2.976854273,2.963418271,3.108853352,2.893849675,3.234291576,2.962341966,6.229102979,2.906957217
240547,Bailey,MID,6.4,AVL,,4.199406675,2.163567198,3.754691581,2.21683143,3.561742949,2.214829705,3.544435186,2.201069014,3.330914377,4.203613943,7.690711282,7.366773732,1.835100451
23393,Azpilicueta,DEF,5.4,CHE,,3.859350408,0,6.134951258,4.39052678,0,4.241423315,3.447348913,3.477748149,3.874728687,5.951016091,6.328789272,0.969513078,4.410314048
192217,Toney,FWD,6.2,BRE,,0,3.734539421,4.140853496,4.557051213,3.897668351,3.27891992,4.217011511,4.142508803,4.141164769,3.704449915,4.289275438,3.833538544,4.613460997
192202,Dasilva,MID,5.5,BRE,,2.805701146,3.414129017,3.19001519,3.514581654,2.927809782,2.523087756,3.215900438,3.146178148,3.121822823,2.777916393,3.286913335,2.943199852,3.470506866
242879,A Armstrong,FWD,6.2,SOU,,3.331447339,3.533609051,2.635579833,3.369306077,2.857910285,2.894458281,2.428165655,2.897240486,2.494989055,2.979819667,2.696501077,5.607210776,2.76017383
160697,Bergwijn,MID,6,TOT,,5.18917746,2.915406738,3.127167225,2.705646509,0,3.187480752,2.796704814,3.019859888,5.783708658,3.090739423,5.180752071,5.58334724,3.024950845
291491,Kulusevski,MID,6.5,TOT,,5.592426246,3.216788713,3.50159447,1.611695125,0,3.589134744,1.6669699,3.260782546,6.502369134,3.499275145,5.750487019,6.30831281,3.381715698
131314,Mings,DEF,4.8,AVL,,3.688630054,2.763536483,3.348570489,2.517563159,2.962548765,3.009926033,2.80028544,2.01587273,2.465368325,3.946570786,6.906198226,6.182814389,0
45008,Dunk,DEF,5,BHA,,3.790088016,3.731947447,3.525126586,2.340092609,0,4.414681036,2.672227357,2.505593095,3.800600084,3.459778551,4.904503739,6.321006581,3.60015553
28842,Sissoko,MID,4.5,WAT,,5.511935477,2.695614902,2.940812937,2.78675439,0,2.572190788,3.105863461,3.070563911,2.499830438,3.173248868,5.555903978,5.505355561,2.586438139
23492,Doucoure,MID,5.9,EVE,,2.557281998,1.314901271,3.460779209,7.861162902,0,3.547402064,3.837500984,7.833075918,3.23341347,3.525293992,7.297449658,7.670904715,3.480389383
45003,Bednarek,DEF,4.5,SOU,,3.209258601,3.801952355,2.388402203,3.511248231,2.989309759,2.473240223,2.33839044,2.717321142,2.519433378,3.378312968,2.670325507,5.147658818,2.081536342
237976,Livramento,DEF,4.8,SOU,,3.241594812,3.778683166,2.37645614,3.48818663,2.973726355,2.45782718,2.327608374,2.701375931,2.509141364,3.360463458,2.657233466,5.126684058,2.174245663
32973,Rice,MID,5.1,WHU,,3.650211896,3.562025491,3.004557224,3.508096554,0,3.563142192,3.303333963,3.678736693,3.044094382,3.433154255,6.482344819,3.141696164,3.228835915
23028,McArthur,MID,4.5,CRY,,4.749374801,2.832419574,2.490013938,2.346119096,2.550314831,2.611833297,2.464862384,2.503205947,2.771184102,2.48002857,2.839106077,2.459196891,2.592626785
180322,T Silva,DEF,5.4,CHE,,3.620226694,0,6.140291464,4.203974397,0,4.06829945,3.322066245,3.315540206,3.718941694,6.059596523,6.454955699,2.721733984,4.179567738
45097,Riedewald,MID,5,CRY,,4.72854421,2.819996682,2.479092824,2.3358291,2.539129239,2.600377887,2.454051584,2.492226974,2.759029785,2.469151252,2.826653857,2.44841094,2.581255615
