ID,Name,Pos,Price,Team,Pts,33,34,35,36,37,38
202398,Sanson,MID,5,AVL,,0,3.290086492,3.983865906,5.317305604,5.824358019,2.864309332
137792,Douglas Luiz,MID,5,AVL,,0,3.263104127,3.888964468,5.383052982,5.857667868,2.898664906
91161,Schar,DEF,4.7,NEW,,5.645352147,3.33514774,1.909696563,1.237503669,2.732125796,2.978000013
23188,Shaw,DEF,5.4,MUN,,4.331892102,2.317346581,3.322236378,2.992830484,2.708333913,2.95963017
230254,Duffy,DEF,4.6,BHA,,3.046918886,3.441772044,3.297285098,2.962698252,2.953030169,3.411594463
237976,Livramento,DEF,5,SOU,,4.847208146,2.742028285,3.31465528,2.703953104,1.864807077,2.361865469
24075,Holding,DEF,4.6,ARS,,4.261731402,2.860738715,2.67737904,3.244637891,2.490232817,2.899224433
132438,Dawson,DEF,5.1,WHU,,4.142392637,2.157993576,3.154213759,3.872150002,2.1302215,3.191597192
139207,Neto,MID,6,WOL,,0,3.870739993,3.947608441,5.065272001,4.431231646,3.311453678
23517,Foster,GK,4.2,WAT,,3.066881639,2.224310752,3.199663355,5.367780057,2.806449647,2.442190862
225321,Dennis,FWD,5.2,WAT,,2.979197619,2.51700236,3.24916497,4.54748969,3.204125347,2.616884906
23543,A Cresswell,DEF,5.3,WHU,,4.073431045,2.199963349,3.129044537,3.816156838,2.15564049,3.198032476
23076,Maguire,DEF,5.1,MUN,,4.640384901,2.241773997,3.244624269,2.743669111,2.467119243,2.711765727
32948,Wan-Bissaka,DEF,5.3,MUN,,4.331892102,2.317871204,3.311682814,2.85314967,2.574892761,2.821099872
225305,Bachmann,GK,4.4,WAT,,3.055703153,2.266937692,3.181108939,5.134083072,2.806769417,2.468296044
278659,Trippier,DEF,4.7,NEW,,5.199007416,3.145720117,1.924063522,1.426689838,2.791626693,3.154383262
137599,Joelinton,FWD,5.7,NEW,,4.940381124,2.805998815,2.610271867,2.241095204,2.508578185,2.410384899
241952,Romero,DEF,4.7,TOT,,3.234974337,2.576793389,2.874894563,3.599433198,3.425994971,3.119263754
