ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,37,38,xPts if play,37,38,Probability to play,37,38,xPts,37,38,npG,37,38
456,Gibson,DEF,4.4,NOR,2.855403296,3.697508559,3.4788243,,69.21428571,69.21428571,,2.171605637,1.445238537,,0.789473684,0.789473684,,1.714425503,1.140977793,,0.029542632,0.030669242
677,Samir,DEF,4.5,WAT,3.58479295,3.669003476,3.494260786,,85.87142857,85.87142857,,2.429891755,1.231993517,,0.978947368,0.978947368,,2.378736139,1.206056811,,0.033705746,0.016985984
382,Femenia,DEF,4.3,WAT,0.881881066,3.618723171,3.392101927,,0,49.21428571,,0.001382,1.396311687,,0,0.631578947,,0,0.881881066,,0,0.00246182
351,Salisu,DEF,4.5,SOU,3.524752197,3.608962723,3.307218264,,84.98571429,84.98571429,,1.441895589,2.158657731,,0.978947368,0.978947368,,1.411539892,2.113212305,,0.037734758,0.048873291
359,Son,MID,11,TOT,13.46171699,13.5985591,12.62483917,,78.64761905,78.64761905,,6.807897483,7.130665068,,0.965789474,0.965789474,,6.574995727,6.886721263,,0.559409263,0.603042782
233,Salah,MID,13.3,LIV,11.84361204,12.02782257,11.17793267,,71.28571429,67.78571429,,6.119804263,6.296788946,,0.960526316,0.947368421,,5.878233043,5.965379001,,0.468827912,0.487178606
154,Zaha,MID,6.8,CRY,10.99392256,11.06491396,10.49406172,,157.2952381,78.64761905,,6.993815912,4.151106436,,0.998714829,0.965789474,,6.984827662,4.0090949,,0.268478206,0.180684554
212,Maddison,MID,6.9,LEI,10.2440241,10.41557529,9.846384832,,123.6666667,61.83333333,,6.379835655,4.242701532,,0.993171773,0.921052632,,6.336272692,3.907751411,,0.344957999,0.255820078
681,Coutinho,MID,7.1,AVL,10.18789139,10.29611953,9.944502353,,127.2714286,58.35714286,,7.793156562,2.539970778,,0.99851751,0.947368421,,7.781603286,2.406288106,,0.499682764,0.101084716
251,De Bruyne,MID,11.9,MCI,9.898351692,10.16150959,9.42832011,,70.35714286,68.5,,5.086910888,5.514530638,,0.947368421,0.921052632,,4.819178736,5.079172956,,0.221730177,0.253957904
230,Mane,MID,11.7,LIV,9.182372375,9.550793428,8.845639251,,61.78571429,66,,4.809739981,5.297114025,,0.894736842,0.921052632,,4.303451562,4.878920813,,0.394695106,0.444322798
578,Cornet,MID,5.8,BUR,9.359574841,9.470915884,8.942548747,,130.4285714,65.21428571,,5.708133712,3.872609366,,0.996961057,0.947368421,,5.69078702,3.668787821,,0.344431697,0.265196063
255,Sterling,MID,10.5,MCI,9.029112967,9.344902441,8.663511573,,61.83333333,61.83333333,,4.690209799,5.112827137,,0.921052632,0.921052632,,4.319930078,4.70918289,,0.34173422,0.391404126
503,A Gordon,MID,4.6,EVE,9.182137162,9.253128557,8.874984617,,148.5571429,74.27857143,,6.557958171,2.725860201,,0.998714829,0.965789474,,6.549530074,2.632607088,,0.249271083,0.081976781
144,Gallagher,MID,6.1,CRY,9.151756028,9.222747422,8.74480392,,153.8,76.9,,5.813766602,3.463965181,,0.998714829,0.965789474,,5.806294918,3.345461109,,0.249792391,0.168109089
265,Foden,MID,7.8,MCI,8.653011437,8.968800911,8.316807138,,66,66,,4.509848467,4.884849665,,0.921052632,0.921052632,,4.153807798,4.499203639,,0.279284617,0.319877686
138,Mount,MID,7.7,CHE,8.394932589,8.921248379,8.275814971,,61.64285714,61.64285714,,4.661162748,5.005729325,,0.868421053,0.868421053,,4.04785186,4.347080729,,0.246078739,0.268915242
215,H Barnes,MID,6.5,LEI,8.554851772,8.855837165,8.366424865,,101.2857143,50.64285714,,5.424811036,3.722438834,,0.981086251,0.868421053,,5.322207521,3.232644251,,0.3196873,0.237079384
22,Saka,MID,6.7,ARS,8.716372895,8.853215001,8.204504361,,78.64761905,78.64761905,,4.298189857,4.726937392,,0.965789474,0.965789474,,4.151146519,4.565226376,,0.205077758,0.229767061
210,Tielemans,MID,6.4,LEI,8.526103317,8.760873798,8.289630577,,138.1428571,69.07142857,,5.436508428,3.526731599,,0.987877917,0.894736842,,5.370606624,3.155496694,,0.148544156,0.110160013
701,Kulusevski,MID,6.3,TOT,8.459502596,8.617397333,8.005792655,,73.02380952,73.02380952,,4.341208615,4.465944773,,0.960526316,0.960526316,,4.169845117,4.289657479,,0.199518869,0.215081197
196,Raphinha,MID,6.4,LEE,8.374947289,8.511789394,7.925259485,,80.3952381,80.3952381,,4.404551003,4.267056543,,0.965789474,0.965789474,,4.253868995,4.121078293,,0.230835033,0.234272713
484,D Gray,MID,5.4,EVE,8.309988647,8.421329691,8.072598833,,118.4285714,58.35714286,,5.942375649,2.518208846,,0.996961057,0.947368421,,5.924317109,2.385671539,,0.307093717,0.099319867
141,Havertz,MID,7.9,CHE,7.702319385,8.333898332,7.731459629,,56.83333333,56.83333333,,4.411533124,4.734971145,,0.842105263,0.842105263,,3.714975262,3.987344122,,0.36127088,0.394797398
173,Doucoure,MID,5.3,EVE,7.948407718,8.273301494,7.937088876,,150.7142857,64.45238095,,5.889488336,2.476803452,,0.995447849,0.842105263,,5.862678495,2.085729223,,0.212056798,0.065575895
35,McGinn,MID,5.6,AVL,8.185279939,8.256271334,7.950130605,,164.2857143,82.14285714,,6.074788645,2.193333531,,0.998714829,0.965789474,,6.066981502,2.118298437,,0.129614037,0.028150979
587,Lookman,MID,5.9,LEI,7.86806427,8.169049663,7.716929916,,101.2857143,50.64285714,,4.996294051,3.415703549,,0.981086251,0.868421053,,4.901795399,2.966268872,,0.295911856,0.219447569
240,Jota,MID,8.3,LIV,7.57745367,7.998506302,7.460099389,,53.5,44.35714286,,4.337263434,4.125424826,,0.921052632,0.868421053,,3.9948479,3.58260577,,0.385658823,0.361213067
118,McNeil,MID,5.5,BUR,7.887331912,7.995165412,7.580499847,,146.8095238,67.78571429,,5.037171807,3.015335607,,0.998714829,0.947368421,,5.030698179,2.856633733,,0.089544984,0.064636302
64,Trossard,MID,5.8,BHA,7.648381221,7.858907537,7.296603439,,72.07142857,72.07142857,,3.94480801,4.128483279,,0.947368421,0.947368421,,3.737186535,3.911194685,,0.178416489,0.19353513
115,Brownhill,MID,4.3,BUR,7.664714933,7.718868037,7.302739634,,165.5714286,82.78571429,,4.748613345,2.998625349,,0.999239237,0.973684211,,4.745000778,2.919714155,,0.085903516,0.066141631
174,Iwobi,MID,5.8,EVE,7.207662324,7.676919111,7.337401279,,119.1428571,54.92857143,,5.332102327,2.538494673,,0.975897922,0.789473684,,5.203587582,2.004074742,,0.171713069,0.055230287
699,Eriksen,MID,5.6,BRE,7.438702799,7.649229115,7.065946621,,78.92857143,78.92857143,,3.565310343,4.286653723,,0.947368421,0.947368421,,3.37766243,4.061040369,,0.112625609,0.160175769
43,Buendia,MID,6.1,AVL,7.470667604,7.633120755,7.367213599,,106.3333333,43.5,,5.742313432,1.890708558,,0.997720793,0.921052632,,5.729225511,1.741442093,,0.219907727,0.040308821
696,Diaz,MID,8,LIV,7.367235375,7.577761691,7.033206026,,56.64285714,56.64285714,,3.781860499,3.99466573,,0.947368421,0.947368421,,3.58281521,3.784420166,,0.25532172,0.275928048
464,Olise,MID,5.4,CRY,7.377438483,7.488779527,7.102808114,,109.8571429,54.92857143,,4.740168079,2.79899081,,0.996961057,0.947368421,,4.725762979,2.651675505,,0.10163686,0.068401123
261,B Silva,MID,7,MCI,7.225046722,7.488204616,6.950035108,,69.5,66.83333333,,3.735477624,4.002130885,,0.947368421,0.921052632,,3.538873538,3.686173183,,0.177589634,0.200760104
160,Eze,MID,5.9,CRY,6.970091944,7.487552886,7.079881682,,107,53.5,,4.706059004,3.155120415,,0.951795845,0.789473684,,4.479207405,2.490884539,,0.150991246,0.101616389
505,Dewsbury-Hall,MID,4.4,LEI,7.308130541,7.479681731,7.0820837,,140.3333333,70.16666667,,4.657844158,2.911984729,,0.993171773,0.921052632,,4.626039343,2.682091198,,0.09074023,0.067292751
51,J Ramsey,MID,4.7,AVL,7.360027805,7.443643572,7.135391846,,125.8571429,78.64761905,,5.26666354,2.208946201,,0.992402643,0.965789474,,5.226650816,2.133376989,,0.232544448,0.059689747
96,Mbeumo,MID,5.2,BRE,7.097414118,7.234256223,6.682882945,,78.64761905,78.64761905,,3.341778614,4.007042544,,0.965789474,0.965789474,,3.227454609,3.869959509,,0.177767706,0.252820645
420,Bowen,MID,6.9,WHU,7.078930761,7.215772866,6.678102619,,78.64761905,78.64761905,,3.423986427,3.90569665,,0.965789474,0.965789474,,3.30685005,3.772080712,,0.169800367,0.214947475
254,Mahrez,MID,8.6,MCI,6.670574781,7.19689057,6.674806639,,44.35714286,44.35714286,,3.690101393,3.991166536,,0.868421053,0.868421053,,3.204561736,3.466013044,,0.1844094,0.211212679
50,Douglas Luiz,MID,4.3,AVL,7.109641072,7.180632467,6.909431792,,152.052381,73.4047619,,5.247658585,1.934921303,,0.998714829,0.965789474,,5.240914446,1.868726626,,0.149141182,0.031330145
558,Odegaard,MID,5.6,ARS,6.894298358,7.031140463,6.520670883,,73.4047619,73.4047619,,3.433986616,3.704523945,,0.965789474,0.965789474,,3.316508126,3.577790231,,0.132398963,0.148338469
341,Ward-Prowse,MID,6.5,SOU,6.910888062,7.016151219,6.503360388,,85.42857143,85.42857143,,3.389936849,3.707731971,,0.973684211,0.973684211,,3.300727984,3.610160077,,0.06654787,0.086191448
155,Schlupp,MID,5.4,CRY,6.594673786,6.814304404,6.474454109,,113.5238095,52.07142857,,4.397717068,2.477796472,,0.995447849,0.894736842,,4.377697996,2.21697579,,0.133250458,0.085453473
101,Cork,MID,4.4,BUR,6.648317507,6.739420647,6.374003524,,152.047619,79.97619048,,4.142319107,2.63519583,,0.993922114,0.960526316,,4.117142565,2.531174942,,0.064625142,0.05030019
697,Guimaraes,MID,5,NEW,6.586434836,6.723276942,6.246331347,,80.3952381,80.3952381,,3.363157013,3.456584779,,0.965789474,0.965789474,,3.248101642,3.338333194,,0.126954449,0.141017996
26,Martinelli,MID,5.3,ARS,6.401922211,6.559816948,6.085201233,,57.38095238,57.38095238,,3.217774756,3.447240149,,0.960526316,0.960526316,,3.090757332,3.31116488,,0.184463309,0.20667084
267,Harrison,MID,5.5,LEE,6.278085156,6.451769366,5.996141079,,67.78571429,71.65714286,,3.263797241,3.298924666,,0.947368421,0.965789474,,3.092018439,3.186066717,,0.139978655,0.1477458
74,Mac Allister,MID,5.1,BHA,6.269707971,6.427602708,5.964636834,,73.02380952,73.02380952,,3.16675992,3.360607283,,0.960526316,0.960526316,,3.041756239,3.227951732,,0.124829504,0.135407296
365,Hojbjerg,MID,4.8,TOT,6.212366967,6.349209073,5.903556807,,83.89047619,83.89047619,,3.207280296,3.225143267,,0.965789474,0.965789474,,3.097557549,3.114809419,,0.069851546,0.075299917
171,Allan,MID,4.3,EVE,5.970304629,6.248593523,5.970275589,,145,69.5,,4.277841289,1.986164823,,0.9924345,0.868421053,,4.245477283,1.724827346,,0.039463809,0.012978304
250,Gundogan,MID,7.1,MCI,4.596151269,6.122467059,5.698428038,,43.97619048,37.02380952,,3.662297707,3.777104798,,0.657894737,0.578947368,,2.409406386,2.186744883,,0.1937586,0.208866592
277,Fernandes,MID,11.6,MUN,4.033778302,6.086409881,5.514312498,,0,82.78571429,,0.001277,4.142799337,,0,0.973684211,,0,4.033778302,,0,0.192625411
222,J Henderson,MID,4.9,LIV,5.935344557,6.072186663,5.635028932,,73.4047619,73.4047619,,2.983269612,3.162318758,,0.965789474,0.965789474,,2.881210389,3.054134169,,0.054190998,0.058564608
21,Smith Rowe,MID,5.7,ARS,5.856948744,6.014843481,5.580356161,,55.64285714,55.64285714,,2.948815884,3.148829384,,0.960526316,0.960526316,,2.832415257,3.024533487,,0.145031656,0.162492011
266,Rodri,MID,5.5,MCI,5.857307777,5.988886724,5.560819389,,83.66666667,79.97619048,,2.956432168,3.101087816,,0.973684211,0.960526316,,2.878631322,2.978676455,,0.069629548,0.077120846
137,Pulisic,MID,7.9,CHE,4.443689912,5.917374123,5.493081644,,35.36842105,35.36842105,,3.403963137,3.631879225,,0.631578947,0.631578947,,2.149871455,2.293818458,,0.236518211,0.258467481
239,Keita,MID,5,LIV,5.493443124,5.914495756,5.488415947,,55.30952381,55.30952381,,2.973547204,3.166183346,,0.894736842,0.894736842,,2.660542236,2.832900889,,0.117726447,0.127227832
441,Neto,MID,6.2,WOL,5.599565232,5.862723127,5.558828901,,58.35714286,53.5,,3.786052871,2.185302156,,0.947368421,0.921052632,,3.58678693,2.012778301,,0.199607537,0.07040407
423,Fornals,MID,6,WHU,5.682370346,5.819212452,5.389673573,,76.9,76.9,,2.77768253,3.10597069,,0.965789474,0.965789474,,2.682656549,2.999713798,,0.096398612,0.122029408
702,Bentancur,MID,4.9,TOT,5.513210449,5.650052554,5.255689881,,76.9,76.9,,2.862689374,2.845811908,,0.965789474,0.965789474,,2.764755264,2.748455185,,0.056778138,0.061206792
575,Lennon,MID,4.7,BUR,5.298062794,5.631983078,5.329321597,,107.5714286,49.21428571,,3.48356447,2.192217919,,0.990934595,0.842105263,,3.451984547,1.846078248,,0.047589705,0.035519348
131,Ziyech,MID,7.3,CHE,3.519630447,5.624893605,5.222459476,,28.42105263,28.42105263,,3.584102018,3.846228925,,0.473684211,0.473684211,,1.697732535,1.821897912,,0.155897394,0.170364923
33,Grealish,MID,7.5,MCI,4.113078325,5.586762535,5.184433723,,41.21428571,41.21428571,,3.128893399,3.383480615,,0.631578947,0.631578947,,1.976143199,2.136935125,,0.124296618,0.142362709
225,Thiago,MID,5.3,LIV,5.42579658,5.583691316,5.180124955,,68.67857143,68.67857143,,2.72988573,2.918888791,,0.960526316,0.960526316,,2.622127083,2.803669497,,0.071198502,0.076944742
323,Dowell,MID,5.1,NOR,5.330437557,5.540963873,5.15453251,,68.64285714,68.64285714,,2.824114283,2.802458694,,0.947368421,0.947368421,,2.675476689,2.654960868,,0.105953486,0.109994027
7,Xhaka,MID,4.8,ARS,5.413187635,5.518450793,5.117876784,,85.42857143,85.42857143,,2.67497025,2.884519754,,0.973684211,0.973684211,,2.604576296,2.808611339,,0.047559837,0.053285564
436,Neves,MID,5.2,WOL,5.213438859,5.476596754,5.175980777,,73.78571429,71,,3.403191987,2.159879003,,0.947368421,0.921052632,,3.224076619,1.98936224,,0.096159477,0.035736566
538,Caicedo,MID,4.5,BHA,5.289241145,5.462925356,5.074912708,,78.64761905,75.5,,2.715897677,2.814381078,,0.965789474,0.947368421,,2.622985388,2.666255758,,0.082138416,0.087026592
449,Rashica,MID,5.2,NOR,5.257951724,5.394793829,5.019749998,,73.4047619,73.4047619,,2.741268503,2.702932192,,0.965789474,0.965789474,,2.647488265,2.610463459,,0.094399184,0.097999101
386,W Hughes,MID,4.7,CRY,4.600536632,5.381155469,5.098611321,,98.42857143,35.52631579,,3.432011908,2.027622178,,0.951795845,0.657894737,,3.266574673,1.333961959,,0.050871937,0.028887107
453,Fernandinho,MID,4.7,MCI,4.035097534,5.350887008,4.952545627,,46.5,63.5,,2.914879734,3.07070773,,0.552631579,0.789473684,,1.61085459,2.424242945,,0.071114402,0.079556437
123,Jorginho,MID,5.7,CHE,3.621805937,5.306016463,4.912667797,,36.83333333,46.35714286,,2.943127955,3.281919437,,0.526315789,0.631578947,,1.549014713,2.072791224,,0.018002204,0.02107804
55,Gross,MID,5.7,BHA,4.351653989,5.29902241,4.931067827,,46.35714286,40.83333333,,2.849648829,2.852620953,,0.789473684,0.736842105,,2.24972276,2.101931229,,0.054990519,0.055673615
77,Norgaard,MID,5,BRE,5.138894401,5.296789138,4.900827764,,76.5,76.5,,2.487746775,2.862335067,,0.960526316,0.960526316,,2.389546244,2.749348157,,0.059471949,0.08458081
698,Kalu,MID,4.9,WAT,5.045540405,5.28238251,4.979424975,,76.5,61.83333333,,3.164361763,2.178038029,,0.960526316,0.921052632,,3.039452746,2.006087658,,0.137070919,0.057563986
422,Soucek,MID,5.7,WHU,4.430429532,5.272534796,4.887077895,,60.64285714,60.64285714,,2.657743541,2.954133866,,0.789473684,0.789473684,,2.098218585,2.332210947,,0.091631145,0.11599435
426,Moutinho,MID,4.9,WOL,5.123266924,5.26010903,4.961198848,,77.77380952,76.02619048,,3.164887726,2.139857319,,0.965789474,0.965789474,,3.056615251,2.066651673,,0.041629435,0.015293583
125,Kovacic,MID,4.9,CHE,4.705104571,5.23142036,4.840266637,,43.5,54.92857143,,2.554122576,2.838063789,,0.789473684,0.947368421,,2.01641256,2.688692011,,0.06354689,0.074404439
434,Dendoncker,MID,4.6,WOL,4.756245228,5.229929438,4.93322454,,65.02380952,62.42857143,,3.241268588,2.137399595,,0.894736842,0.868421053,,2.900082421,1.856162806,,0.145387054,0.053978768
130,Kante,MID,4.9,CHE,4.38868659,5.178160274,4.768272051,,35.52631579,63.5,,2.380588619,2.979315971,,0.657894737,0.947368421,,1.566176723,2.822509867,,0.062392971,0.088385551
391,Sema,MID,5.2,WAT,5.004250098,5.177934308,4.872488813,,80.3952381,67.78571429,,3.03146783,2.191850954,,0.965789474,0.947368421,,2.92775972,2.076490378,,0.063786945,0.027396632
362,Lucas Moura,MID,5.9,TOT,4.99096976,5.148864497,4.784838366,,42.60714286,42.60714286,,2.571226256,2.62485185,,0.960526316,0.960526316,,2.469730483,2.521239277,,0.112478221,0.121251442
339,S Armstrong,MID,5.8,SOU,4.442088071,5.073667018,4.703450197,,58.35714286,58.35714286,,2.509747623,2.765231961,,0.842105263,0.842105263,,2.113471682,2.328616388,,0.089898511,0.116434723
378,Gosling,MID,4.7,WAT,4.788717025,5.05187492,4.742925149,,69.5,66,,2.892040333,2.224508428,,0.947368421,0.921052632,,2.739827684,2.048889342,,0.138555235,0.068011171
308,Almiron,MID,5,NEW,4.75539063,5.018548524,4.676915154,,67.78571429,58.5,,2.610438506,2.477973077,,0.947368421,0.921052632,,2.473047006,2.282343624,,0.090864628,0.088818644
336,Redmond,MID,5.9,SOU,4.588436929,5.009489561,4.642923093,,55.30952381,55.30952381,,2.437176192,2.691076847,,0.894736842,0.894736842,,2.18063133,2.4078056,,0.067761736,0.087763622
354,Sissoko,MID,4.4,WAT,4.902773345,5.008036503,4.695468898,,85.42857143,85.42857143,,2.796367804,2.238912929,,0.973684211,0.973684211,,2.722779177,2.179994168,,0.091148834,0.045934384
186,Klich,MID,5.1,LEE,4.844973684,5.002868421,4.658496141,,66.07142857,66.07142857,,2.565384218,2.478697974,,0.960526316,0.960526316,,2.464119052,2.380854633,,0.074203997,0.075309071
298,Fraser,MID,5.2,NEW,3.949412242,5.002043821,4.608068805,,28.42105263,52.26190476,,2.297566228,2.966752366,,0.631578947,0.842105263,,1.45109446,2.498317782,,0.062231942,0.098312204
132,Loftus-Cheek,MID,5.4,CHE,3.384868788,4.963816156,4.666567776,,58.35714286,16.57894737,,2.998228463,2.334407365,,0.842105263,0.368421053,,2.524823969,0.860044819,,0.09077833,0.062001691
84,Janelt,MID,4.9,BRE,4.572882145,4.941303198,4.580124985,,61.83333333,56.92857143,,2.392441007,2.648061361,,0.921052632,0.894736842,,2.203564086,2.369318059,,0.057600924,0.07723871
524,Wissa,MID,5.7,BRE,4.732128372,4.916338898,4.565927988,,46.95238095,39.5,,2.43039302,2.530875914,,0.960526316,0.947368421,,2.334456454,2.397671918,,0.109142333,0.130386367
191,K Phillips,MID,4.7,LEE,4.761536285,4.866799443,4.533666949,,82.78571429,82.78571429,,2.500451407,2.389775048,,0.973684211,0.973684211,,2.434650054,2.326886231,,0.035175923,0.035699775
471,Lees-Melou,MID,4.8,NOR,4.71858928,4.855431385,4.515905314,,75.15238095,75.15238095,,2.445485454,2.440247315,,0.965789474,0.965789474,,2.36182411,2.35676517,,0.065594901,0.068096365
81,Canos,MID,5.5,BRE,4.095103427,4.831945533,4.447590037,,38.16666667,56.11904762,,2.117459541,2.833090091,,0.736842105,0.894736842,,1.560233346,2.534870081,,0.065047374,0.115637701
145,Gilmour,MID,4.3,NOR,4.664065718,4.800907823,4.467764644,,78.64761905,78.64761905,,2.436237606,2.39304025,,0.965789474,0.965789474,,2.352892635,2.311173083,,0.03864331,0.040116974
517,Elyounoussi,MID,5.4,SOU,4.377580995,4.798633627,4.446761688,,47.21428571,47.21428571,,2.31882295,2.573767574,,0.894736842,0.894736842,,2.074736324,2.302844671,,0.112826943,0.146131162
421,Rice,MID,5,WHU,4.612700171,4.770594908,4.423552783,,81.71428571,81.71428571,,2.303711182,2.49855201,,0.960526316,0.960526316,,2.212775214,2.399924957,,0.025489155,0.032266299
416,Lanzini,MID,5.6,WHU,4.567987114,4.75219764,4.42366505,,66.07142857,54.92857143,,2.422202161,2.365920317,,0.960526316,0.947368421,,2.326588918,2.241398195,,0.042432551,0.04476222
512,Elanga,MID,4.8,MUN,2.643005101,4.69563668,4.318247544,,0,65.16666667,,0.001527,2.714437671,,0,0.973684211,,0,2.643005101,,0,0.10654851
60,March,MID,5.3,BHA,4.215112263,4.636164895,4.30567077,,48.83333333,48.83333333,,2.307903471,2.403104352,,0.894736842,0.894736842,,2.064966264,2.150145999,,0.044494736,0.048265127
304,Murphy,MID,4.6,NEW,4.264690416,4.58047989,4.255036727,,45.16666667,45.16666667,,2.277818945,2.352416364,,0.921052632,0.921052632,,2.097991133,2.166699282,,0.079182536,0.087954086
281,Rashford,MID,9.4,MUN,1.822012053,4.558854158,4.200614576,,0,37.78571429,,0.001281,2.884852417,,0,0.631578947,,0,1.822012053,,0,0.132458186
274,Fred,MID,4.9,MUN,2.491563002,4.544194581,4.188007339,,0,73.97619048,,0.001274,2.558902542,,0,0.973684211,,0,2.491563002,,0,0.050812188
282,van de Beek,MID,5.7,EVE,3.243573736,4.535267485,4.264510178,,40.05263158,28.42105263,,2.83214532,1.895469543,,0.722574178,0.631578947,,2.046435077,1.197138658,,0.131159267,0.047432156
202,Albrighton,MID,5.2,LEI,2.666466706,4.535120729,4.237963155,,45.47368421,22.73684211,,2.640014897,2.29106598,,0.644620357,0.421052632,,1.701807346,0.96465936,,0.054485112,0.040406037
70,Bissouma,MID,4.4,BHA,4.376485574,4.534380311,4.206597205,,73.02380952,73.02380952,,2.201006892,2.355334254,,0.960526316,0.960526316,,2.114125041,2.262360534,,0.037149829,0.040297828
689,Chiquinho,MID,5.5,WOL,3.165053929,4.480843402,4.226551026,,35.52631579,25.26315789,,2.935178993,1.70925902,,0.710526316,0.631578947,,2.085521916,1.079532013,,0.153339361,0.046152283
285,McTominay,MID,5.4,MUN,2.423245357,4.475876936,4.129254165,,0,79.26190476,,0.001285,2.488738475,,0,0.973684211,,0,2.423245357,,0,0.053209473
679,Kayembe,MID,4.5,WAT,4.330518342,4.467360447,4.179743747,,73.4047619,73.4047619,,2.4275833,2.056332149,,0.965789474,0.965789474,,2.344534397,1.985983944,,0.049220446,0.024804606
140,Hudson-Odoi,MID,5.3,CHE,1.518993206,4.466361627,4.150646499,,13.15789474,13.15789474,,2.802763556,2.969410626,,0.263157895,0.263157895,,0.737569357,0.781423849,,0.11144987,0.121792597
211,Perez,MID,5.7,LEI,2.085421881,4.437178491,4.13855357,,22.73684211,11.36842105,,2.598316074,2.421277981,,0.508332222,0.315789474,,1.320807782,0.764614099,,0.15279756,0.113314328
461,Trincao,MID,5.6,WOL,2.877860754,4.404176543,4.138680272,,27.63157895,23.15789474,,2.771817396,1.821057897,,0.657894737,0.578947368,,1.823564076,1.054296677,,0.145997717,0.052312602
12,Elneny,MID,4.4,ARS,3.910322456,4.384006667,4.08487587,,67.78571429,50.73809524,,2.261100238,2.16750467,,0.947368421,0.815789474,,2.142094963,1.768227494,,0.025095834,0.023993276
506,Elliott,MID,5.3,LIV,1.630435757,4.314646283,4.015119804,,19.89473684,14.47368421,,2.475465314,2.481822214,,0.368421053,0.289473684,,0.912013537,0.71842222,,0.064752701,0.064795108
309,S Longstaff,MID,4.3,NEW,3.767140926,4.293456715,3.989998161,,53.78571429,53.78571429,,2.144970705,2.192949149,,0.868421053,0.868421053,,1.862737718,1.904403208,,0.053627266,0.059567897
363,Alli,MID,6.2,EVE,1.974214059,4.279951433,4.011676577,,24.84210526,7.894736842,,2.622806537,1.681746087,,0.583973418,0.263157895,,1.531649299,0.44256476,,0.142794704,0.041907785
17,Pepe,MID,6.9,ARS,3.111630699,4.269525436,3.964347392,,19.18421053,19.18421053,,2.126219483,2.253112613,,0.710526316,0.710526316,,1.510734896,1.600895804,,0.09827972,0.110111612
203,N Mendy,MID,4.3,LEI,3.040400113,4.263006841,3.996010691,,74.04761905,37.02380952,,2.439508255,1.839562882,,0.809749268,0.578947368,,1.975390024,1.06501009,,0.013802708,0.010236057
419,Benrahma,MID,5.9,WHU,3.432683194,4.248472668,3.922520885,,22.10526316,42.60714286,,1.873722275,2.341715802,,0.631578947,0.960526316,,1.183403542,2.249279652,,0.05001552,0.081403481
346,Tella,MID,4.7,SOU,2.112477799,4.217740957,3.916291184,,28.42105263,28.42105263,,2.136226401,2.323448952,,0.473684211,0.473684211,,1.011896716,1.100581083,,0.064031284,0.082932017
335,Romeu,MID,4.5,SOU,3.982262378,4.192788694,3.891427522,,68.64285714,68.64285714,,2.042442724,2.161056453,,0.947368421,0.947368421,,1.934945738,2.04731664,,0.02591514,0.033564762
244,C Jones,MID,5,LIV,1.507674546,4.191885073,3.899857593,,19.89473684,14.47368421,,2.287645078,2.296781971,,0.368421053,0.289473684,,0.842816608,0.664857939,,0.059689559,0.059728651
32,B Traore,MID,5.7,AVL,1.353051873,4.178124109,3.905554346,,17.36842105,2.631578947,,2.47946263,1.49580538,,0.482200724,0.105263158,,1.195598675,0.157453198,,0.166262968,0.030092326
221,Milner,MID,4.9,LIV,2.015133797,4.120396955,3.827562848,,21.31578947,21.31578947,,2.060641166,2.193530183,,0.473684211,0.473684211,,0.976093184,1.039040613,,0.01839958,0.01988456
34,Sanson,MID,5,AVL,1.734178587,4.115557158,3.853823081,,27.36842105,9.473684211,,2.450474724,1.504210643,,0.54615282,0.263157895,,1.338333681,0.395844906,,0.080197604,0.015676365
41,Nakamba,MID,4.4,AVL,2.302309344,4.114690323,3.864268895,,55.89473684,18.42105263,,2.449367275,1.426537897,,0.725388458,0.368421053,,1.77674275,0.525566594,,0.02091234,0.004004441
317,Rupp,MID,4.4,NOR,3.568976782,4.095292571,3.810175187,,47.5,47.5,,2.0676398,2.04209104,,0.868421053,0.868421053,,1.795581931,1.77339485,,0.040923531,0.042484152
276,Lingard,MID,6.7,MUN,1.543586392,4.069902182,3.780115876,,0,30.94736842,,0.001276,2.094867246,,0,0.736842105,,0,1.543586392,,0,0.065733778
124,Barkley,MID,5.2,CHE,0.27587057,4.060081097,3.779976807,,4.210526316,0.078947368,,2.563693588,2.283073205,,0.105263158,0.002631579,,0.269862483,0.006008087,,0.105816917,0.086727672
232,Fabinho,MID,5.4,LIV,0.473821342,4.052768711,3.765381091,,0,11.36842105,,0.001232,2.250651377,,0,0.210526316,,0,0.473821342,,0,0.037468048
592,Saul,MID,4.9,CHE,0.788956083,4.052113978,3.768571416,,10.10526316,7.105263158,,2.127347334,2.160258749,,0.210526316,0.157894737,,0.447862597,0.341093487,,0.047302348,0.048461326
492,Bailey,MID,6.3,AVL,1.051448806,4.052043163,3.782583773,,6.315789474,16.57894737,,2.969923199,1.795641239,,0.131281769,0.368421053,,0.38989677,0.661552035,,0.115301224,0.051404352
462,Mwepu,MID,5.9,BHA,0.469278085,4.048225454,3.76147389,,0,9.473684211,,0.001462,2.229070905,,0,0.210526316,,0,0.469278085,,0,0.074432776
148,McArthur,MID,4.3,CRY,1.147284171,4.042615371,3.757466575,,6.315789474,23.57894737,,2.044471205,2.087345642,,0.131281769,0.421052632,,0.268401796,0.878882375,,0.014555327,0.026511593
