ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,38,xPts if play,38,Probability to play,38,xPts,38,npG,38
732,Cukur,FWD,4.5,WAT,0.003490375,1.998227217,1.998227217,,0.065789474,,1.326342456,,0.002631579,,0.003490375,,0.010552083
520,Scarlett,FWD,4.5,TOT,0.0237638,1.997448011,1.997448011,,0.328947368,,1.806048812,,0.013157895,,0.0237638,,0.094900734
149,Benteke,FWD,5.9,CRY,0.940552445,1.993184024,1.993184024,,14.21052632,,1.985610717,,0.473684211,,0.940552445,,0.121180227
735,McGlynn,FWD,4.5,BUR,0.019070056,1.992754267,1.992754267,,0.328947368,,1.449324271,,0.013157895,,0.019070056,,0.032960663
715,A Kamara,FWD,4.5,NOR,0.018733645,1.992417855,1.992417855,,0.328947368,,1.423756999,,0.013157895,,0.018733645,,0.02832398
583,Hwang,FWD,5.4,WOL,1.761118648,1.971644964,1.971644964,,47.21428571,,1.968309077,,0.894736842,,1.761118648,,0.067307473
519,S Long,FWD,5.4,SOU,0.79204085,1.949935587,1.949935587,,16.84210526,,1.881097019,,0.421052632,,0.79204085,,0.092406292
300,Gayle,FWD,5.2,NEW,0.257535351,1.941745877,1.941745877,,3.157894737,,1.63105722,,0.157894737,,0.257535351,,0.073848352
472,Cucho,FWD,5,WAT,0.647473826,1.910631721,1.910631721,,16.57894737,,1.757428957,,0.368421053,,0.647473826,,0.054488838
607,Dobbin,FWD,4.5,EVE,0.221984863,1.906195389,1.906195389,,4.736842105,,1.40590413,,0.157894737,,0.221984863,,0.012767481
550,S Greenwood,FWD,4.6,LEE,0.639106809,1.797001546,1.797001546,,11.78947368,,1.517878672,,0.421052632,,0.639106809,,0.056124294
445,F Silva,FWD,5.6,WOL,0.790757149,1.73812557,1.73812557,,13.15789474,,1.502438582,,0.526315789,,0.790757149,,0.045646614
