ID,Name,Pos,Price,Team,xPts GW30-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,30,31,32,33,34,35,36,37,38,xPts if play,30,31,32,33,34,35,36,37,38,Probability to play,30,31,32,33,34,35,36,37,38,xPts,30,31,32,33,34,35,36,37,38,npG,30,31,32,33,34,35,36,37,38
486,Gollini,GK,4.3,TOT,0.716956687,16.30620214,8.800783573,,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,,3.012677162,3.258621108,2.799673716,3.25118372,3.03971127,2.991446533,2.401364878,3.757420132,3.236355414,,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,,0.07135288,0.077177868,0.066308062,0.07700172,0.071993162,0.070850049,0.056874431,0.148747991,0.076650523,,0,0,0,0,0,0,0,0,0
280,D Henderson,GK,4.7,MUN,0.818037717,16.26948017,8.759109846,,0,2.210526316,2.210526316,4.421052632,2.210526316,2.210526316,2.210526316,2.210526316,2.210526316,,0.00128,2.911718452,2.924495289,3.374199322,2.561177452,3.218677693,2.925017664,2.761271573,2.914975102,,0,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,,0,0.091949004,0.092352483,0.179595615,0.080879288,0.101642453,0.092368979,0.08719805,0.092051845,,0,0.000939927,0.000763609,0.001675817,0.000619315,0.000931098,0.000625372,0.000556709,0.000672496
294,Darlow,GK,4.5,NEW,0.806172111,16.25761456,8.754149412,,0,2.273684211,2.273684211,4.547368421,2.273684211,2.273684211,2.273684211,2.273684211,2.273684211,,0.001294,2.422448315,3.265702116,3.592726915,3.150718325,2.427710297,2.394579383,2.773889319,3.03821422,,0,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,,0,0.076498368,0.103127435,0.191226996,0.099496368,0.076664536,0.075618296,0.087596505,0.095943607,,0,0,0,0,0,0,0,0,0
260,Steffen,GK,4.4,MCI,0.718703695,16.30794915,8.767711578,,0,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,,0.00126,3.513571311,2.776216641,3.615543258,3.595944924,3.184527988,4.254413669,3.12743977,3.420835332,,0,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,,0,0.083216163,0.065752499,0.085631288,0.085167117,0.075423031,0.168422871,0.074070942,0.081019784,,0,0,0,0,0,0,0,0,0
691,Olsen,GK,4,AVL,0.756272148,16.31661237,8.798222691,,1.842105263,1.842105263,1.842105263,0,1.842105263,1.842105263,3.684210526,3.684210526,1.842105263,,2.796816316,2.988913095,2.638078102,0.001715,2.670425422,3.360616876,3.266185105,3.825656702,2.392118922,,0.026315789,0.026315789,0.026315789,0,0.026315789,0.026315789,0.044125472,0.044125472,0.026315789,,0.073600429,0.078655608,0.069423108,0,0.070274353,0.088437286,0.144121958,0.168808907,0.062950498,,0,0,0,0,0,0,0,0,0
54,Steele,GK,4,BHA,0.642951299,16.1862793,8.714353384,,0,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,0.001054,3.358192802,2.474640956,2.705115131,2.9393745,2.94227,2.624532189,2.686823535,2.870465079,,0,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0,0.088373495,0.06512213,0.119364481,0.077351961,0.077428158,0.069066637,0.070705882,0.075538555,,0,0,0,0,0,0,0,0,0
481,Begovic,GK,4,EVE,0.658813596,16.1844447,8.707064326,,0,3.315789474,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,3.315789474,1.657894737,,0.001481,3.112450025,2.391907448,2.646085985,1.873227164,2.451441249,3.002681149,3.586905507,2.237105113,,0,0.039587799,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.039587799,0.023684211,,0,0.123215045,0.05665044,0.062670458,0.044365907,0.058060451,0.118869536,0.141997693,0.052984068,,0,0,0,0,0,0,0,0,0
452,Ruddy,GK,4.3,WOL,0.598310541,16.19427012,8.746278273,,1.842105263,1.842105263,1.842105263,0,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,,2.686064248,2.633106895,2.604200192,0.001452,2.745768344,2.862879369,2.530346033,3.126709793,1.834268653,,0.026315789,0.026315789,0.026315789,0,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.070685901,0.069292287,0.068531584,0,0.072257062,0.075338931,0.111652712,0.082281837,0.048270228,,0,0,0,0,0,0,0,0,0
490,Klaesson,GK,4.3,LEE,0.592399408,16.18835899,8.73910201,,1.842105263,1.842105263,1.842105263,0,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,,2.652163489,2.624231125,2.544673099,0.00149,2.550902628,2.131147123,2.74558297,2.818898775,2.585455815,,0.026315789,0.026315789,0.026315789,0,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.069793776,0.069058714,0.066965082,0,0.067129017,0.056082819,0.121150144,0.074181547,0.068038311,,0,0,0,0,0,0,0,0,0
673,Lossl,GK,4.5,BRE,0.579167699,16.15811507,8.717779373,,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,,2.287638372,2.078427016,2.641192992,2.613929995,2.257368463,2.025037207,2.729314734,2.646952272,2.7285115,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.06020101,0.054695448,0.069505079,0.068787631,0.059404433,0.053290453,0.071824072,0.069656639,0.071802934,,0,0,0,0,0,0,0,0,0
