ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38
192713,McGovern,GK,4,NOR,0.024525756,6.005838114,5.204739565,,0.368421053,0.184210526,0.184210526,,2.986632848,2.546945163,2.141613729,,0.004080663,0.002631579,0.002631579,,0.012187443,0.006702487,0.005635826
23157,Caballero,GK,4,SOU,0.034131693,6.002552745,5.201590919,,0.368421053,0.368421053,0.368421053,,2.43119132,1.861049527,2.192780757,,0.005263158,0.005263158,0.005263158,,0.012795744,0.009794998,0.011540951
23273,Adrian,GK,4.5,LIV,0.003824173,6.002014469,5.201023049,,0.036842105,0.018421053,0.018421053,,4.869713554,3.586813131,3.940268323,,0.000378536,0.000263158,0.000263158,,0.001843362,0.000943898,0.001036913
190419,Gillespie,GK,4,NEW,0.002466872,6.000887925,5.199958045,,0.018421053,0.018421053,0.018421053,,2.937509506,3.170678362,3.265927344,,0.000263158,0.000263158,0.000263158,,0.000773029,0.000834389,0.000859455
273452,H Lewis,GK,4,SOU,0.011178159,5.995388686,5.195235445,,0.065789474,0.065789474,0.065789474,,1.511058755,1.308887301,1.427754517,,0.002631579,0.002631579,0.002631579,,0.00397647,0.00344444,0.003757249
28906,Trent,DEF,8.4,LIV,19.63708937,19.77650182,17.57997994,,164.2857143,82.14285714,82.14285714,,9.101576362,4.96527513,5.955541861,,0.998714829,0.965789474,0.965789474,,9.08987928,4.795410454,5.751799639
139835,Cancelo,DEF,7,MCI,18.7266304,18.94323461,17.07472248,,163,81.5,81.5,,9.830321742,4.366117518,5.055963955,,0.996961057,0.947368421,0.947368421,,9.800447956,4.136321859,4.789860589
77347,Laporte,DEF,6.3,MCI,16.48090439,17.12460542,15.47763106,,158.6666667,72.07142857,72.07142857,,9.093442912,4.117930912,4.720129527,,0.993938959,0.842105263,0.842105263,,9.038327179,3.467731294,3.974845918
45120,Robertson,DEF,8.2,LIV,16.71235361,16.92895781,15.03483189,,161.2857143,80.64285714,80.64285714,,7.749943838,4.278031572,5.207149918,,0.996961057,0.947368421,0.947368421,,7.726392202,4.052872016,4.933089396
45074,Rudiger,DEF,5.6,CHE,16.54216481,16.86705859,15.08288565,,162.5238095,80.16666667,80.16666667,,8.152628903,4.268437316,4.880494696,,0.995447849,0.921052632,0.921052632,,8.115516905,3.931455422,4.495192483
186737,Dias,DEF,6.3,MCI,15.91934273,16.45248675,14.87199369,,161.9166667,74.21428571,74.21428571,,8.732495852,3.864785008,4.44530903,,0.996585887,0.868421053,0.868421053,,8.702682123,3.356260665,3.860399947
28849,Alonso,DEF,5.6,CHE,15.89042172,16.43943401,14.69885277,,130.9285714,62.42857143,62.42857143,,7.975111609,4.299063755,4.919751989,,0.988651751,0.868421053,0.868421053,,7.884608053,3.733397471,4.272416201
23238,van Dijk,DEF,7,LIV,16.02041781,16.15983026,14.35448938,,167.7809524,83.89047619,83.89047619,,7.412284899,4.008334056,4.914582585,,0.998714829,0.965789474,0.965789474,,7.402758845,3.871206838,4.746452128
23393,Azpilicueta,DEF,5.4,CHE,14.39465092,14.96601717,13.33084123,,135.5,71.07142857,71.07142857,,7.056694943,4.039750027,4.593055038,,0.977474769,0.868421053,0.868421053,,6.897741261,3.50820397,3.988705691
