ID,Name,Pos,Price,Team,xPts GW29-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,29,30,31,32,33,34,35,36,37,38,xPts if play,29,30,31,32,33,34,35,36,37,38,Probability to play,29,30,31,32,33,34,35,36,37,38,xPts,29,30,31,32,33,34,35,36,37,38
233402,Hennessey,GK,4.5,BUR,1.16364899,20.46534477,11.35707145,,2.368421053,0,4.736842105,2.368421053,2.368421053,2.368421053,2.368421053,4.736842105,4.736842105,2.368421053,,3.090153278,0.00148,3.518233826,3.221632908,2.872599324,3.398146752,3.058893038,3.80345276,3.301008309,3.302965363,,0.031578947,0,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.053226143,0.031578947,,0.097583788,0,0.187262016,0.101735776,0.090713663,0.107309897,0.096596622,0.202443119,0.175699939,0.104304169
233403,Begovic,GK,4.5,EVE,0.792710036,20.23916554,11.26348093,,3.315789474,0,1.657894737,3.315789474,1.657894737,1.657894737,1.657894737,3.315789474,3.315789474,1.657894737,,3.513224954,0.001481,2.383601935,3.015983318,2.895109645,1.989321098,2.482693432,3.015720783,3.300094476,2.248991249,,0.039587799,0,0.023684211,0.039587799,0.023684211,0.023684211,0.023684211,0.039587799,0.039587799,0.023684211,,0.139080842,0,0.05645373,0.11939614,0.068568386,0.0471155,0.058800634,0.119385747,0.130643475,0.053265582
137863,D Henderson,GK,5,MUN,1.036002561,20.42428712,11.33443915,,2.210526316,0,2.210526316,2.210526316,2.210526316,2.210526316,2.210526316,4.421052632,2.210526316,2.210526316,,3.150451513,0.00128,3.299044801,3.240269317,3.624943778,3.077624441,3.521635307,3.773451936,3.249371202,3.283274855,,0.031578947,0,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,,0.099487943,0,0.104180362,0.102324294,0.114471909,0.09718814,0.111209536,0.200846291,0.102611722,0.103682364
236836,Klaesson,GK,4.5,LEE,0.773565789,20.24725,11.26650193,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,3.239532905,2.960518776,2.98886282,2.899765149,2.873088786,2.909913247,2.760736436,2.716224869,3.110512787,2.936344205,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.085250866,0.077908389,0.078654285,0.076309609,0.0756076,0.076576664,0.072650959,0.071479602,0.0818556,0.077272216
193308,Steffen,GK,4.5,MCI,0.862193356,20.40407039,11.32398406,,1.657894737,0,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,,3.596429386,0.00126,3.689688749,3.305155617,3.670852876,3.822510055,3.538414459,4.560436481,3.456073669,3.701894274,,0.023684211,0,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,,0.085178591,0,0.087387365,0.078280001,0.086941252,0.090533133,0.083804553,0.180537641,0.081854376,0.087676443
88503,Ruddy,GK,4,WOL,0.754687887,20.2283721,11.25326515,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,2.832399177,3.018850968,2.955555963,2.857858216,2.600069979,2.964378328,3.109736647,2.607193701,3.270890737,2.461205971,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.07453682,0.079443447,0.077777788,0.075206795,0.068422894,0.078009956,0.081835175,0.068610361,0.086076072,0.064768578
274828,Lossl,GK,4.5,BRE,0.710464023,20.18414823,11.2280668,,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,,3.15338044,2.488397424,2.398970364,2.809141763,2.749764198,2.544740732,2.353190034,2.871979077,2.711108905,2.916959951,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.082983696,0.065484143,0.063130799,0.073924783,0.072362216,0.066966861,0.061926054,0.075578397,0.071344971,0.076762104
90843,D Ward,GK,4,LEI,0.855911353,20.28680561,11.2665545,,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,3.315789474,3.315789474,1.657894737,,2.470371987,3.072038714,2.432137008,3.051267778,3.580419425,2.867235418,2.375940234,3.276501342,3.300404852,2.891672532,,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,0.039587799,0.039587799,0.023684211,,0.05850881,0.072758812,0.057603245,0.072266868,0.141740923,0.067908207,0.056272269,0.129709475,0.130655762,0.068486981
251271,A Fernandez,GK,4.6,BRE,0.166039788,20.06077663,11.15834535,,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,,3.397599821,3.03996696,3.086338952,3.191949553,3.15753072,3.034198708,3.018375004,3.233709452,3.113273723,3.274616878,,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,,0.017882104,0.015999826,0.016243889,0.016799734,0.016618583,0.015969467,0.015886184,0.017019523,0.016385651,0.017234826
221679,Norris,GK,4.5,BUR,0.098914842,20.04285192,11.14571633,,0.184210526,0,0.368421053,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,,3.14853503,0.001114,3.982887083,3.233801324,2.992133351,3.365240392,3.112750864,4.145497247,3.77379965,3.279033163,,0.002631579,0,0.004080663,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,,0.008285618,0,0.016252821,0.008510003,0.007874035,0.008855896,0.00819145,0.016916378,0.015399606,0.008629035
237977,Bettinelli,GK,4,CHE,0.104646165,20.05148141,11.14884632,,0.184210526,0,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,,3.771700469,0.001614,3.806387961,3.475610523,3.516631708,3.634320107,3.541960522,4.78664738,4.394729198,3.781810899,,0.002631579,0,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,,0.009925528,0,0.01001681,0.009146343,0.009254294,0.009564,0.009320949,0.019532696,0.01793341,0.009952134
139990,Carson,GK,4.5,MCI,0.093760823,20.04349423,11.14562838,,0.184210526,0,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,,3.520901034,0.001617,3.618779143,3.180791031,3.601653232,3.760574783,3.450345985,4.83600585,3.364953346,3.632151703,,0.002631579,0,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,,0.009265529,0,0.009523103,0.008370503,0.009478035,0.009896249,0.009079858,0.019734111,0.00885514,0.009558294
158282,Randolph,GK,4,WHU,0.074804567,20.02743615,11.13956852,,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,,3.240360658,2.841072407,3.346708044,3.199988503,3.469653591,2.950435151,3.107636985,3.304304794,2.949933018,3.174057521,,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,,0.007674538,0.006728856,0.007926414,0.00757892,0.008217601,0.006987873,0.007360193,0.007825985,0.006986683,0.007517505
