ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38
91483,Digne,DEF,5.2,AVL,13.786932,13.86049373,12.46294797,,164.2857143,164.2857143,82.14285714,,5.071849672,7.415973524,1.361743758,,0.998714829,0.998714829,0.965789474,,5.065331478,7.406442729,1.315157788
181873,Cash,DEF,5.2,AVL,13.72243773,13.77811236,12.39707447,,170.8571429,170.8571429,85.42857143,,5.020403308,7.479815873,1.265018196,,0.999239237,0.999239237,0.973684211,,5.016583973,7.474125509,1.231728244
181081,Gabriel,DEF,5.3,ARS,13.49243503,13.59921971,12.0717258,,170.8571429,85.42857143,85.42857143,,6.154376946,3.460068478,4.08112406,,0.999239237,0.973684211,0.973684211,,6.149694927,3.369014044,3.973726058
274827,Mykolenko,DEF,4.5,EVE,13.41159665,13.52901558,12.11400851,,157.8571429,157.8571429,78.92857143,,5.164521621,6.372185217,2.016057495,,0.996961057,0.996961057,0.947368421,,5.148826935,6.35282051,1.909949206
23135,Matip,DEF,6,LIV,12.08245476,13.28525454,11.73318157,,129.6666667,64.83333333,64.83333333,,6.035040454,3.961043122,4.861131744,,0.924915898,0.736842105,0.736842105,,5.581904858,2.918663353,3.581886548
131314,Mings,DEF,4.9,AVL,12.95809493,13.01376956,11.70734291,,170.8571429,170.8571429,85.42857143,,4.72441561,7.085769708,1.188161773,,0.999239237,0.999239237,0.973684211,,4.720821451,7.08037912,1.156894358
257276,Tomiyasu,DEF,4.8,ARS,12.27517667,12.41458912,11.00974272,,164.2857143,82.14285714,82.14285714,,5.558622051,3.211189193,3.750678359,,0.998714829,0.965789474,0.965789474,,5.551478271,3.10133272,3.622365678
257275,Emerson R,DEF,5,TOT,12.17214488,12.27892957,10.72282199,,165.5714286,82.78571429,82.78571429,,4.436924837,4.09528198,3.852464742,,0.999239237,0.973684211,0.973684211,,4.433549391,3.987511402,3.751084091
23346,Ake,DEF,5,MCI,9.636104397,12.12405653,10.94920468,,107.8571429,35.78947368,35.78947368,,7.020295288,3.758249468,4.265595163,,0.861287089,0.447368421,0.447368421,,6.046489694,1.68132213,1.908292573
231961,Guehi,DEF,4.8,CRY,11.84384851,11.92903308,10.44660313,,85.87142857,171.7428571,85.87142857,,3.752841673,5.452342099,2.778828988,,0.978947368,0.999512982,0.978947368,,3.67383448,5.449686709,2.720327325
92422,Mina,DEF,5,EVE,11.57816087,11.91697376,10.64558476,,142.1428571,142.1428571,71.07142857,,4.509384868,5.63271339,1.874537364,,0.981086251,0.981086251,0.868421053,,4.424095494,5.526177662,1.62788771
23479,Dier,DEF,4.8,TOT,11.71482023,11.8761361,10.38093126,,166.9047619,83.45238095,83.45238095,,4.348512558,3.94759669,3.72918006,,0.998289435,0.960526316,0.960526316,,4.341074144,3.791770505,3.581975584
187804,Andersen,DEF,4.7,CRY,11.7106016,11.79578617,10.33104589,,85.87142857,171.7428571,85.87142857,,3.718675569,5.383385974,2.747287402,,0.978947368,0.999512982,0.978947368,,3.640387662,5.380764168,2.689449773
23490,Ben T Davies,DEF,4.8,TOT,11.45079767,11.66740187,10.19397245,,157.8571429,78.92857143,78.92857143,,4.252998487,3.913537365,3.6977822,,0.996961057,0.947368421,0.947368421,,4.240073867,3.707561714,3.503162084
225296,Sessegnon,DEF,4.6,TOT,11.27412984,11.49073404,10.05311245,,144.1428571,72.07142857,72.07142857,,4.266010649,3.794528268,3.616615276,,0.996961057,0.947368421,0.947368421,,4.253046486,3.594816254,3.426267103
186823,Fofana,DEF,4.5,LEI,10.75203052,11.36589978,10.19843295,,135.5714286,135.5714286,67.78571429,,5.508174038,3.405987303,2.872253816,,0.951795845,0.951795845,0.789473684,,5.242657161,3.241804562,2.267568802
230250,Tavares,DEF,4.6,ARS,10.29469554,11.23320912,9.930091066,,117,58.5,58.5,,5.004302738,3.218275219,3.788444705,,0.951795845,0.789473684,0.789473684,,4.763074551,2.540743594,2.990877399
88564,R Pereira,DEF,5.3,LEI,10.20317434,11.14494297,9.968873391,,107.2857143,107.2857143,53.64285714,,5.404657714,3.44609889,3.033284422,,0.909294684,0.909294684,0.710526316,,4.914426529,3.133519402,2.155228405
174861,Mitchell,DEF,4.8,CRY,11.02456825,11.14188245,9.760789693,,84.54761905,152.3333333,84.54761905,,3.644583072,4.855024619,2.72174968,,0.973684211,0.993974481,0.973684211,,3.548672991,4.825770574,2.650124689
176641,B White,DEF,5,ARS,10.45585164,11.03795247,9.616229913,,117.1428571,72.83333333,85.42857143,,4.42313805,3.256437119,3.864721535,,0.89316011,0.842105263,0.973684211,,3.950570468,2.742262837,3.763018337
23521,Evans,DEF,4.9,LEI,9.825906717,11.01517854,9.844654322,,114.1428571,114.1428571,57.07142857,,5.466158326,3.403131701,3.15628072,,0.873734676,0.873734676,0.657894737,,4.775972071,2.973434172,2.076500473
134708,Konsa,DEF,4.6,AVL,9.862738194,10.80450683,9.640157238,,122.7142857,122.7142857,61.35714286,,3.98059117,5.823369247,1.334291329,,0.909294684,0.909294684,0.710526316,,3.619530391,5.2951587,0.948049102
137292,Justin,DEF,4.9,LEI,9.211766018,10.67130755,9.514578774,,95.71428571,95.71428571,47.85714286,,5.313111613,3.419402465,3.208680631,,0.832483038,0.832483038,0.605263158,,4.423075295,2.846594551,1.942096171
23287,Tarkowski,DEF,4.8,BUR,10.40021676,10.48540132,9.026445303,,85.87142857,171.7428571,85.87142857,,3.057947374,3.995596195,3.486394744,,0.978947368,0.999512982,0.978947368,,2.993569534,3.993650267,3.41299696
241952,Romero,DEF,4.7,TOT,10.25155042,10.41286628,9.074377837,,163.4285714,81.71428571,81.71428571,,3.647655697,3.583315822,3.298467802,,0.998289435,0.960526316,0.960526316,,3.641416144,3.441869145,3.168265126
45111,Christensen,DEF,5,CHE,8.346711244,10.21083279,8.952021541,,88.69298246,52.64285714,52.64285714,,4.49557783,3.518943952,3.968250077,,0.804781334,0.631578947,0.631578947,,3.617957121,2.222490917,2.506263206
23378,Keane,DEF,4.7,EVE,8.779518068,10.19827167,9.056621276,,114.1428571,111.4285714,47.5,,3.986048971,4.887974998,1.940356954,,0.873734676,0.864256944,0.552631579,,3.482749204,4.224466337,1.072302527
131320,Holgate,DEF,4.5,EVE,8.613937209,9.972435279,8.86595785,,122.7142857,115.7142857,45.4047619,,3.840761036,4.748298646,1.745420217,,0.909294684,0.885140491,0.526315789,,3.492383593,4.202911397,0.918642219
182119,Castagne,DEF,4.9,LEI,8.44882939,9.770410812,8.709418512,,98.42857143,98.42857143,49.21428571,,4.753343287,3.064815207,2.808147843,,0.853815171,0.853815171,0.631578947,,4.058476611,2.61678572,1.773567059
45068,Taylor,DEF,4.5,BUR,9.654984699,9.761769382,8.411156896,,84.54761905,165.5714286,82.78571429,,2.866878716,3.745160242,3.205596908,,0.973684211,0.999239237,0.973684211,,2.791434539,3.742311065,3.121239095
45008,Dunk,DEF,5,BHA,9.55889353,9.716788267,8.368548115,,84.54761905,84.54761905,84.54761905,,3.138882977,3.122997168,3.555361859,,0.973684211,0.973684211,0.973684211,,3.056280794,3.040813032,3.461799705
23260,Walker,DEF,5.6,MCI,6.957235366,9.641178723,8.328070722,,40.10526316,53.78571429,53.78571429,,4.988356184,3.690897786,4.20594718,,0.394870427,0.631578947,0.631578947,,1.969754335,2.331093339,2.656387692
257280,C Roberts,DEF,4.6,BUR,8.830804442,9.516775821,8.199215089,,72.07142857,144.1428571,72.07142857,,2.988374645,3.556216374,3.390048494,,0.842105263,0.972803784,0.842105263,,2.516526017,3.459500746,2.854777679
139208,Webster,DEF,4.4,BHA,9.260678006,9.465941164,8.152642848,,82.14285714,82.14285714,82.14285714,,3.068251218,3.043820767,3.476640937,,0.965789474,0.965789474,0.965789474,,2.963284729,2.939690057,3.357703221
92428,Soyuncu,DEF,4.4,LEI,7.699539215,9.451774052,8.410792987,,97,97,48.5,,4.779872086,2.951094136,2.942095716,,0.785625501,0.785625501,0.552631579,,3.755189404,2.31845481,1.625895001
189201,Clyne,DEF,4.6,CRY,8.147050801,9.349850585,8.177421104,,63.5,127,63.5,,3.388238331,4.104036217,2.516910723,,0.736842105,0.924915898,0.736842105,,2.496596665,3.795888341,1.854565796
192193,Jansson,DEF,4.5,BRE,9.172223752,9.330118489,8.081123535,,85.42857143,85.42857143,85.42857143,,3.280153478,2.805144452,3.334823762,,0.973684211,0.973684211,0.973684211,,3.193833649,2.731324861,3.247065242
23148,Zinchenko,DEF,5.5,MCI,4.900796526,9.093581459,8.218878331,,77.77318296,7.894736842,7.894736842,,5.951572025,3.459109119,3.911691413,,0.693081218,0.105263158,0.105263158,,4.124922786,0.364116749,0.411756991
23044,Stones,DEF,5.8,MCI,5.481812459,9.02553051,7.842630967,,38.31578947,37.02380952,37.02380952,,5.067613694,3.920923773,4.452216158,,0.386035711,0.421052632,0.421052632,,1.956279856,1.650915273,1.87461733
192195,Henry,DEF,4.7,BRE,8.736302632,8.941565789,7.752567945,,78.64761905,76.9,76.9,,3.163434881,2.732637087,3.149690975,,0.965789474,0.965789474,0.965789474,,3.055212109,2.639152134,3.041938389
88539,Saiss,DEF,4.9,WOL,8.753856267,8.915172134,8.016086496,,166.9047619,83.45238095,83.45238095,,3.541180666,4.249841342,1.183360159,,0.998289435,0.960526316,0.960526316,,3.535123245,4.082084447,1.136648574
176652,Ayling,DEF,4.3,LEE,8.826717326,8.911901889,7.866567335,,171.7428571,85.87142857,85.87142857,,3.512542684,3.018539304,2.411666124,,0.999512982,0.978947368,0.978947368,,3.510832012,2.954991109,2.360894205
91162,Jonny,DEF,4.7,WOL,8.671896355,8.888500556,7.983958837,,151,75.5,75.5,,3.579391239,4.090071746,1.296832195,,0.996961057,0.947368421,0.947368421,,3.568513674,3.874804812,1.228577869
242981,T Chalobah,DEF,5.1,CHE,4.984966321,8.844534531,7.869566398,,73.63533835,18.10526316,18.10526316,,5.089772023,3.745627555,4.23852064,,0.649163264,0.210526316,0.210526316,,3.304093017,0.788553169,0.892320135
23544,Kouyate,DEF,4.6,CRY,7.606488401,8.809288185,7.697348359,,51.5,103,51.5,,3.128814623,3.830183434,2.38646582,,0.736842105,0.924915898,0.736842105,,2.305442354,3.542597549,1.758448499
234799,Ajer,DEF,4.4,BRE,8.634482472,8.792377209,7.618299315,,83.66666667,83.66666667,83.66666667,,3.078156253,2.686619177,3.103071434,,0.973684211,0.973684211,0.973684211,,2.997152141,2.615918672,3.021411659
177020,Veltman,DEF,4.3,BHA,8.555299472,8.76056263,7.54385115,,80.3952381,80.3952381,80.3952381,,2.83452606,2.800326027,3.223496141,,0.965789474,0.965789474,0.965789474,,2.737555431,2.704525399,3.113218641
