ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,37,38,xPts if play,37,38,Probability to play,37,38,xPts,37,38
242908,Dalot,DEF,4.9,MUN,1.955107695,4.534055063,4.534055063,,0,60.07142857,,0.001525,2.751633052,,0,0.710526316,,0,1.955107695
23000,Zouma,DEF,5.2,WHU,4.338146363,4.511830573,4.511830573,,83.89047619,81.5,,1.726360102,2.819226279,,0.965789474,0.947368421,,1.667300414,2.670845948
156990,Lamptey,DEF,4.6,BHA,4.179463338,4.495252812,4.495252812,,51.5,47.21428571,,2.129055185,2.416871182,,0.947368421,0.894736842,,2.016999649,2.162463689
189708,Rodon,DEF,4.5,TOT,1.755902833,4.492744938,4.492744938,,18.94736842,18.94736842,,2.803403049,2.756955921,,0.315789474,0.315789474,,0.885285173,0.870617659
23101,Amartey,DEF,4.1,LEI,2.801822145,4.444369647,4.444369647,,80.71428571,40.35714286,,2.337107286,2.43635577,,0.705042038,0.473684211,,1.647758885,1.15406326
92428,Soyuncu,DEF,4.4,LEI,1.819626041,4.427648666,4.427648666,,46.31578947,23.15789474,,2.48523705,2.826967888,,0.432830793,0.263157895,,1.075687123,0.743938918
45072,Lascelles,DEF,4.3,NEW,1.785212216,4.416791164,4.416791164,,30.10526316,30.10526316,,2.468466546,2.749846087,,0.342105263,0.342105263,,0.844475397,0.940736819
242874,Kenny,DEF,4.4,EVE,1.061071551,4.393208845,4.393208845,,22.42105263,8.842105263,,3.754867683,1.92330099,,0.228668195,0.105263158,,0.858618815,0.202452736
192197,Pinnock,DEF,4.5,BRE,1.117185804,4.380343699,4.380343699,,0,33.15789474,,0.001091,3.032361467,,0,0.368421053,,0,1.117185804
23289,K Long,DEF,4,BUR,2.153379851,4.380342386,4.380342386,,87.95112782,8.421052632,,2.33415463,3.13318108,,0.781255575,0.105263158,,1.823571317,0.329808535
23376,Lowton,DEF,4.6,BUR,1.479782601,4.35322816,4.35322816,,35.36842105,17.68421053,,2.221906473,3.306014642,,0.352750905,0.210526316,,0.783779519,0.696003083
182753,Marcal,DEF,4.7,WOL,2.331873899,4.331873899,4.331873899,,39.69047619,39.69047619,,3.630093769,1.033654029,,0.5,0.5,,1.815046884,0.516827014
192204,Roerslev,DEF,4.4,BRE,3.153750998,4.311645735,4.311645735,,53.5,37.78571429,,2.206928536,2.23477841,,0.789473684,0.631578947,,1.742312002,1.411438996
32948,Wan-Bissaka,DEF,5.3,MUN,1.143279258,4.301173995,4.301173995,,0,37.02380952,,0.001288,2.715288239,,0,0.421052632,,0,1.143279258
45053,Lindelof,DEF,4.8,MUN,0.906249936,4.222039409,4.222039409,,0,30.10526316,,0.001284,2.649038274,,0,0.342105263,,0,0.906249936
23120,Gomez,DEF,5,LIV,0.529490383,4.213700909,4.213700909,,5.921052632,5.921052632,,3.030278813,3.676599373,,0.078947368,0.078947368,,0.239232538,0.290257845
139838,Krafth,DEF,4.7,NEW,1.787737322,4.208789953,4.208789953,,43.5,21.84210526,,2.190083138,2.413235547,,0.526315789,0.263157895,,1.152675336,0.635061986
230254,Duffy,DEF,4.6,BHA,0.626884763,4.205832132,4.205832132,,8.421052632,8.421052632,,2.721901888,3.233503362,,0.105263158,0.105263158,,0.286515988,0.340368775
186817,Coufal,DEF,4.9,WHU,2.414810275,4.204283959,4.204283959,,44.5,44.5,,1.683949179,2.685707508,,0.552631579,0.552631579,,0.930603494,1.484206781
23015,Tomkins,DEF,4.5,CRY,0.431372636,4.146558102,4.146558102,,8.421052632,4.210526316,,3.102431238,2.904145016,,0.089775688,0.052631579,,0.278522898,0.152849738
