45079,Lacazette,FWD,7.7,ARS,37.62250953,38.16098109,25.46796771,,70.35714286,140.7142857,70.35714286,70.35714286,140.7142857,70.35714286,70.35714286,,4.561307415,7.571291181,4.577784138,4.206042809,8.73034212,4.335285637,4.877241296,,0.947368421,0.996961057,0.947368421,0.947368421,0.996961057,0.947368421,0.947368421,,4.321238604,7.54828246,4.336848131,3.984672135,8.703811109,4.107112709,4.620544386
23404,Ward-Prowse,MID,6.8,SOU,32.51010465,32.82741565,22.65162066,,85.42857143,170.8571429,85.42857143,85.42857143,85.42857143,85.42857143,85.42857143,,4.065517945,8.292618918,4.052832173,4.465902734,4.188568417,4.013827865,4.091842456,,0.973684211,0.999239237,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,,3.95853063,8.286310205,3.946178694,4.348378977,4.078342932,3.908200816,3.984162391
283052,Weghorst,FWD,5.6,BUR,32.29019265,32.82866421,21.95197076,,72.07142857,144.1428571,72.07142857,72.07142857,72.07142857,144.1428571,72.07142857,,4.001585161,7.158428521,3.865994373,3.824968189,3.883530977,6.58837468,4.041595679,,0.947368421,0.996961057,0.947368421,0.947368421,0.947368421,0.996961057,0.947368421,,3.790975415,7.136674466,3.662520985,3.623654074,3.67913461,6.568352986,3.828880117
23097,Vardy,FWD,9.5,LEI,24.44868753,30.09308676,17.85782704,,2.105263158,26.31578947,23.57894737,36.47368421,114.3809524,128.4285714,64.21428571,,2.672570749,4.299238358,3.911479723,3.480547616,8.317257069,7.293363844,4.650349955,,0.052631579,0.351806621,0.368421053,0.552631579,0.969694793,0.987877917,0.894736842,,0.140661618,1.512500518,1.441071477,1.923460525,8.065200875,7.204953084,4.160839433
45120,Robertson,DEF,7.9,LIV,32.02074922,32.8197131,20.80435309,,79.57142857,79.57142857,79.57142857,79.57142857,159.1428571,79.57142857,79.57142857,,2.744034034,4.264572174,5.191827751,4.550849976,7.738611721,4.171734421,5.108435258,,0.934210526,0.934210526,0.934210526,0.934210526,0.9952549,0.934210526,0.934210526,,2.563505479,3.984008215,4.850260136,4.251451951,7.701891237,3.897278209,4.772353991
192988,R Sanchez,GK,4.7,BHA,32.20461249,32.30898886,22.11072283,,87.80904762,175.6180952,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.949201126,7.593918233,4.289009221,4.194627113,4.027739982,4.144804821,4.221543945,,0.991315789,0.999917079,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.914905432,7.593288539,4.251762562,4.158200088,3.99276224,4.108810463,4.184883169
132424,Trossard,MID,6.4,BHA,28.82855485,29.46621168,19.93010478,,72.07142857,144.1428571,72.07142857,72.07142857,72.07142857,72.07142857,72.07142857,,3.572114073,6.367114072,4.203408674,3.789721872,3.99930234,4.024451335,4.140724561,,0.947368421,0.996961057,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,3.384108069,6.347764776,3.982176639,3.590262827,3.788812743,3.812638106,3.922791689
96761,McNeil,MID,5.8,BUR,24.24845839,25.45783708,17.08563764,,61.83333333,123.6666667,60.16666667,58.5,58.5,117,58.5,,3.177661635,5.558172752,3.14784927,3.04040557,3.097673104,4.94879126,3.223459358,,0.921052632,0.993171773,0.894736842,0.868421053,0.868421053,0.981086251,0.868421053,,2.926793611,5.520220289,2.816496715,2.640352206,2.690084537,4.855191063,2.799319969
45074,Rudiger,DEF,5.5,CHE,33.10192027,33.91870686,21.25794952,,80.16666667,80.16666667,80.16666667,80.16666667,160.3333333,160.3333333,80.16666667,,3.612286895,3.862302354,4.171726985,4.001898224,7.765204509,6.68095268,4.713710665,,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,0.993171773,0.921052632,,3.327106351,3.557383747,3.842380118,3.68595889,7.712181934,6.635333621,4.341575612
187806,Partey,MID,5.5,ARS,30.35083401,31.30124548,20.67608637,,49.21428571,165.5714286,82.78571429,82.78571429,165.5714286,82.78571429,82.78571429,,3.449453559,6.567967607,3.721353888,3.482944269,7.184358145,3.616489736,3.999590327,,0.631578947,0.999239237,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,,2.178602248,6.562970944,3.623423522,3.391287841,7.178892555,3.521318954,3.89433795
77347,Laporte,DEF,6.2,MCI,29.65990458,32.07210237,20.82595268,,74.21428571,69.92857143,67.78571429,67.78571429,135.5714286,67.78571429,67.78571429,,3.578627099,5.016256461,5.355665858,4.419903465,8.068247787,4.111693675,4.834850016,,0.868421053,0.815789474,0.789473684,0.789473684,0.951795845,0.789473684,0.789473684,,3.107755112,4.092209218,4.228157256,3.489397472,7.679324717,3.246073954,3.816986855
35693,Westwood,MID,5.5,BUR,30.29850793,30.70008703,20.51115555,,79.97619048,159.952381,79.97619048,79.97619048,79.97619048,159.952381,79.97619048,,3.661001792,6.672632377,3.668484038,3.500757909,3.60041422,6.190815044,3.743819917,,0.960526316,0.998289435,0.960526316,0.960526316,0.960526316,0.998289435,0.960526316,,3.516488563,6.661218404,3.523675458,3.362570097,3.458292606,6.180225251,3.596037551
186737,Dias,DEF,6.3,MCI,27.09565233,29.83425529,19.08822594,,47.5,62.83333333,72.07142857,72.07142857,144.1428571,72.07142857,72.07142857,,3.224045873,4.593051485,4.858785488,4.005525471,7.760050382,3.771786516,4.440844442,,0.552631579,0.736842105,0.842105263,0.842105263,0.972803784,0.842105263,0.842105263,,1.781709561,3.384353726,4.091608832,3.373074081,7.549006378,3.176241277,3.739658477
192214,Mbeumo,MID,5.8,BRE,28.78467782,29.26362519,19.3919169,,78.64761905,78.64761905,78.64761905,78.64761905,78.64761905,78.64761905,78.64761905,,4.368433568,4.271469565,4.09520367,3.760098174,4.443688782,4.08632266,4.779082142,,0.965789474,0.965789474,0.965789474,0.965789474,0.965789474,0.965789474,0.965789474,,4.218987157,4.125340343,3.955104597,3.631463236,4.29166785,3.946527411,4.615587227
189709,Benrahma,MID,6.1,WHU,22.54645895,23.25698526,15.73659318,,64.33333333,56.64285714,56.64285714,56.64285714,56.64285714,56.64285714,56.64285714,,3.789424025,3.799602071,2.870920835,3.39780983,3.749140038,2.91846914,3.221043169,,0.960526316,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,3.639841498,3.599623015,2.719819739,3.218977733,3.551816878,2.764865501,3.051514581
184630,Gallagher,MID,6.2,CRY,31.61139822,32.0350212,20.47829097,,83.89047619,79.97619048,83.89047619,83.89047619,83.89047619,167.7809524,83.89047619,,3.87290478,3.799755479,4.64005694,3.855086312,4.694086402,7.513311422,4.12051263,,0.965789474,0.960526316,0.965789474,0.965789474,0.965789474,0.998714829,0.965789474,,3.740410669,3.649765131,4.48131815,3.72320178,4.533499235,7.503655532,3.979547724
23433,Pickford,GK,4.9,EVE,34.15066615,34.23783994,21.50865233,,87.80904762,87.80904762,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,3.708209685,3.86736093,3.654730109,3.83326592,7.486584561,8.114812937,3.649503937,,0.991315789,0.991315789,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,3.676006811,3.833775954,3.622991664,3.799977032,7.485963766,8.114140049,3.617810877
