ID,Name,Pos,Price,Team,xPts GW34-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,34,35,36,37,38,xPts if play,34,35,36,37,38,Probability to play,34,35,36,37,38,xPts,34,35,36,37,38
237977,Bettinelli,GK,4,CHE,0.064816606,10.03270448,7.591168189,,0.368421053,0.184210526,0.368421053,0.184210526,0.184210526,,4.326108861,3.506868195,4.619717702,3.495412955,3.756164785,,0.004080663,0.002631579,0.004080663,0.002631579,0.002631579,,0.017653394,0.009228601,0.018851512,0.009198455,0.009884644
139990,Carson,GK,4.5,MCI,0.057532433,10.02831847,7.586077186,,0.184210526,0.184210526,0.184210526,0.368421053,0.184210526,,3.846414067,3.47987612,3.801935842,4.546057798,3.684744538,,0.002631579,0.002631579,0.002631579,0.004080663,0.002631579,,0.010122142,0.009157569,0.010005094,0.018550931,0.009696696
23157,Caballero,GK,4,SOU,0.062151902,10.00952032,7.573308225,,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,,2.499712475,2.717403071,2.390386611,2.007050141,2.194309108,,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,,0.013156381,0.014302121,0.012580982,0.010563422,0.011548995
221679,Norris,GK,4.5,BUR,0.04963777,10.02042381,7.580342995,,0.184210526,0.184210526,0.184210526,0.368421053,0.184210526,,3.358493512,3.18778888,3.190783517,3.765104605,3.286919691,,0.002631579,0.002631579,0.002631579,0.004080663,0.002631579,,0.008838141,0.008388918,0.008396799,0.015364124,0.008649789
23079,Jakupovic,GK,4,LEI,0.050523719,10.01841159,7.578605314,,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,,2.807015088,2.240476424,3.992879514,3.319279805,2.812907112,,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,,0.007386882,0.005895991,0.016293597,0.013544863,0.007402387
176811,Heaton,GK,4.5,MUN,0.041944958,10.01799416,7.580583917,,0.368421053,0.184210526,0.184210526,0,0.184210526,,3.966641635,3.387692357,3.251536083,0.001524,3.148974525,,0.004080663,0.002631579,0.002631579,0,0.002631579,,0.016186529,0.00891498,0.008556674,0,0.008286775
251271,A Fernandez,GK,4.6,BRE,0.041602844,10.01528705,7.576678167,,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,,3.03396451,3.017033864,3.2580633,3.194118693,3.305900453,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.007984117,0.007939563,0.008573851,0.008405576,0.008699738
158282,Randolph,GK,4,WHU,0.036325821,10.01264161,7.57480011,,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,,2.897025609,3.098879749,3.310612075,2.862543684,3.168507809,,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,,0.006861376,0.007339452,0.007840923,0.006779709,0.007504361
192713,McGovern,GK,4,NOR,0.036296426,10.00708247,7.570846992,,0.184210526,0.184210526,0.368421053,0.184210526,0.184210526,,2.542896845,2.227800243,2.907161086,2.412889575,2.101059848,,0.002631579,0.002631579,0.004080663,0.002631579,0.002631579,,0.006691834,0.005862632,0.011863145,0.006349709,0.005529105
273452,H Lewis,GK,4,SOU,0.01955279,9.993237001,7.560346824,,0.065789474,0.065789474,0.065789474,0.065789474,0.065789474,,1.535155758,1.607238488,1.497201565,1.36153626,1.428928122,,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,,0.004039884,0.004229575,0.003940004,0.00358299,0.003760337
